SID	tai_cnnPC1	tai_cnnPC2	tai_cnnPC3	tai_cnnPC4	tai_cnnPC5	tai_cnnPC6	tai_cnnPC7	tai_cnnPC8	tai_cnnPC9	tai_cnnPC10
TE0004119	-21.642885	-23.518034	-28.35354	26.293344	2.984543	3.4135787	16.207584	-5.5973916	-7.90667	-13.83724
TE0004120	-8.2115555	-19.708445	-8.114681	16.262575	-29.570223	34.225815	0.63952714	4.265915	-7.295785	-12.460539
TE0004121	30.586718	81.04391	-16.63106	-22.226927	12.995386	1.6018548	8.514041	-32.553944	-28.3289	1.8193467
TE0004122	-61.811115	23.460144	-32.71515	-31.099844	17.040861	5.088846	6.9661365	18.966942	-7.7213473	16.625427
TE0004123	-72.24021	38.881973	-23.936201	-64.610374	-5.475354	17.822275	-7.959934	22.904194	-25.5418	16.38874
TE0004124	-28.054884	21.496916	-20.009548	-36.93593	23.776007	5.665032	25.58805	-14.146218	-13.060728	0.21476178
TE0004125	48.382275	47.555912	11.614181	1.0189961	10.57928	26.72504	20.677094	-5.069669	-16.820429	11.730156
TE0004126	-54.90553	25.42246	-14.42002	-7.2065425	-5.7513304	6.878831	26.510155	10.925371	-16.725147	-7.3835917
TE0004127	-18.459417	22.032688	31.98459	-16.47736	22.765	62.065536	-18.463306	-11.364489	2.7802818	28.134516
TE0004128	40.479675	-45.58064	23.98262	-2.4425633	10.960809	13.283665	16.752718	-14.85927	8.133971	-2.4558885
TE0004129	-42.562084	21.78333	0.7882733	-20.480495	-6.6501746	27.184214	20.742962	3.8120413	3.6100116	3.628984
TE0004130	-34.23964	33.209175	-27.186403	25.602758	11.312657	24.69631	13.238598	43.440086	-12.296522	13.328099
TE0004131	108.54364	60.938007	-19.125853	21.60252	4.0819225	29.06705	7.523275	-14.435163	-33.21181	-1.1503216
TE0004132	52.188965	-19.415348	58.126812	8.178847	-9.639235	9.885202	28.375982	-5.223129	-8.729995	7.633048
TE0004133	10.767856	24.404127	36.29659	-31.25152	3.0617688	2.1854105	11.650181	-16.697487	19.42712	9.0015135
TE0004134	2.735921	-14.626736	-26.529785	-26.791561	-25.059189	17.446466	-12.768526	17.54861	-19.381609	20.112787
TE0004135	40.07968	-23.250261	-30.455912	10.117934	-11.80839	16.962269	-6.3002324	-14.899742	-14.366432	-13.964423
TE0004136	-58.435047	-14.991698	-21.985622	-48.324173	-12.806394	20.296446	-11.424391	-7.0515776	-15.04875	11.905878
TE0004137	-20.833107	7.164513	-12.670204	-46.561737	-9.594183	17.101246	12.464971	10.675569	3.8203065	-4.7236066
TE0004138	33.729782	-1.1482607	18.278028	20.306204	8.762034	15.39882	24.502682	-3.8737779	11.044236	4.798965
TE0004139	-23.037556	54.34788	-5.0273333	-2.4769254	47.211784	28.145798	11.934721	-10.354576	-35.62452	17.181189
TE0004140	-17.03138	18.300186	7.4635353	-51.473293	16.92469	-23.001467	-11.9299555	-18.34588	4.839642	23.028347
TE0004141	45.929115	11.264639	-26.014402	1.1377237	-0.15605956	49.74157	-1.5953914	4.273031	-25.893644	5.1096454
TE0004142	-33.589058	53.346252	-8.147504	-12.90254	-43.216217	5.278374	15.863119	-2.8013809	-17.921911	8.806295
TE0004143	-32.429184	-12.185605	-36.160923	-31.592194	-5.627901	33.97817	-21.136023	39.75306	-29.126287	-19.07851
TE0004144	32.155308	-28.238953	17.855171	-31.881454	0.63839877	21.068146	6.446715	3.3941555	-5.866209	-2.065851
TE0004145	-6.3760347	-1.2172382	0.07702431	-16.824667	-9.192647	-2.0286343	6.880921	29.05512	-7.4310474	1.5587751
TE0004146	85.34016	38.25324	6.43058	0.15111808	4.7695403	15.255986	23.62652	11.253974	-36.012318	-4.7278047
TE0004147	12.720389	6.877361	-24.327253	-6.7650084	11.461223	45.517258	-6.614559	3.7132084	-23.205654	-0.6675357
TE0004148	-20.519144	1.1204237	-25.285536	-59.805214	3.4004214	21.026512	21.759937	35.202568	0.03201845	-12.538463
TE0004149	65.5651	43.96773	-8.615724	-12.520189	5.9076147	-10.124534	23.547512	2.4149947	-9.3046875	-5.456329
TE0004150	-37.87876	7.7025633	20.10408	-29.111067	-22.672743	-19.19091	25.252533	13.475112	-12.929902	3.0716963
TE0004151	-7.205322	5.4323454	-23.010216	-2.302692	0.73456377	22.075779	8.374263	17.393894	-38.13222	-10.825814
TE0004152	-10.704766	-16.631979	-14.96466	13.366933	-17.491903	35.82998	15.482009	7.6340227	10.284029	-6.8732853
TE0004153	-0.57791436	77.34773	14.540149	-38.860313	7.192135	36.663567	-8.029429	-24.891937	-25.560465	7.4139194
TE0004154	29.647062	1.8960074	-38.972008	-3.4865592	22.897821	43.17809	9.391215	-0.61230075	-27.491861	6.3776956
TE0004155	-3.6539009	0.99873316	-44.377087	-1.9630327	17.468403	32.08151	-13.526415	-0.25061858	-23.780594	-22.60596
TE0004156	40.889637	-19.745787	-34.91525	-6.959161	13.974559	1.4616921	20.119354	4.5896807	-6.23044	-10.466535
TE0004157	-10.797884	18.776047	3.8224592	-13.601025	17.52947	15.835252	15.146369	13.682408	16.229921	12.752395
TE0004158	40.005875	-27.929012	12.064589	-22.480669	-8.490749	0.21208958	16.604187	24.685316	4.995075	-13.3572445
TE0004159	-69.44669	25.838537	8.478333	-41.6182	-20.066553	-8.768733	11.636209	-5.873867	-18.292568	16.725712
TE0004160	-20.693459	4.5349493	7.3116603	-11.06556	-11.603058	5.095336	14.28841	-3.8090127	-17.501219	19.366966
TE0004161	-47.4291	12.919179	18.381334	3.3052607	-39.891975	-4.286654	5.3824005	-5.3068714	-1.9292878	11.461664
TE0004162	8.40114	-56.15917	26.251276	-5.949286	11.981793	7.2040887	-20.523125	-20.73997	1.1521791	-1.2748562
TE0004163	-26.213364	-15.39639	-27.375597	13.270059	14.393468	-15.353728	16.89835	2.1351523	-0.97446704	-22.109715
TE0004164	-5.5770316	6.082708	-7.7873697	-37.20765	74.84384	14.507151	-18.527208	-8.126824	2.341483	-0.18623033
TE0004165	-26.602583	-13.76941	-34.96501	17.674843	11.956262	-6.9674325	24.710878	-12.443686	-2.450809	-8.56174
TE0004166	-24.44525	9.095781	4.117736	-48.144703	21.621857	5.02826	1.3305575	20.236029	-24.115044	30.854792
TE0004167	149.67255	76.38341	-18.525759	-2.5493722	-30.95562	13.891387	-17.631577	-27.908161	-31.944084	4.9535265
TE0004168	5.6996007	31.725508	-15.371284	-28.179869	8.91552	14.885492	17.119577	11.216093	-12.831297	2.3489594
TE0004169	-1.4636602	13.1710005	2.264428	-21.898298	-14.7288475	13.756079	13.905962	-1.6687094	-17.287056	-2.3401618
TE0004170	-5.643662	11.717855	-21.04132	5.5903983	17.346863	49.729687	6.17544	28.877293	-20.318968	-3.4108129
TE0004171	10.740603	35.466522	17.29065	-54.826077	31.914907	-20.778954	2.174798	-6.132967	-21.589525	-1.6460615
TE0004172	111.615204	87.285645	-6.5352693	-0.32356745	-17.435572	6.59408	-1.2595956	-9.2343235	5.9445505	-8.769859
TE0004173	-10.583409	29.714043	-11.420707	-55.1765	12.888102	-8.96929	-1.1348797	-16.432804	-26.347635	6.7352495
TE0004174	37.50585	6.827492	-32.619312	-33.75943	-10.414797	30.167185	5.133637	11.968979	-1.7385231	-7.9037538
TE0004175	11.315009	-44.321377	13.52858	-0.2483184	20.74178	38.970337	24.382711	-5.9343476	3.910173	-13.925774
TE0004176	-38.512978	-8.572873	-22.079828	-47.345207	-13.4889	14.764707	7.6231303	3.0486352	-16.170752	-0.628544
TE0004177	-46.310497	28.742233	-17.429464	-62.21662	6.768612	24.257526	12.897626	2.540274	9.2005005	-10.374232
TE0004178	-41.546383	2.6026978	1.2220274	2.5377314	-27.479134	-3.8070767	3.590034	-2.7442608	-9.448454	27.124342
TE0004179	93.0173	21.437017	-13.05649	-11.877573	-10.806313	53.06082	-10.39236	-8.316928	-38.462017	-0.052365076
TE0004180	-8.6717615	-10.649561	-9.771544	-45.66386	8.798432	1.6454726	-4.8439384	-5.9023943	12.131702	0.90330935
TE0004181	39.95929	-11.244065	-42.02303	-28.845247	2.320258	19.950737	-14.460212	7.3340273	5.8428316	6.547676
TE0004182	33.712223	35.01601	-52.22679	8.468171	-12.496984	-9.299332	-26.08338	-0.61308473	-21.864515	55.193806
TE0004183	32.96374	-26.13857	-49.00632	2.9597886	-1.9860138	11.664863	-7.333506	7.0448995	11.370841	-15.845046
TE0004184	42.40114	-18.960505	10.489821	-27.508503	-17.073236	23.182497	28.233665	17.776697	-12.606762	-6.1325326
TE0004185	10.873505	-19.42666	-9.947398	0.46709913	7.565588	11.252502	24.724813	10.6273155	-7.2880454	14.732348
TE0004186	97.390564	44.498436	-35.89647	-5.492664	-12.767455	2.3869653	-5.1782923	21.126883	-19.290977	25.019846
TE0004187	-38.19236	-11.140378	-12.274551	-59.06999	13.950139	-7.9156656	-8.992769	-5.094605	-11.631361	9.695273
TE0004188	43.92009	-9.1081915	-22.945143	0.9817683	-7.294608	28.392872	14.890609	7.746309	-18.89955	-2.2411437
TE0004189	-31.091482	-11.834128	-18.090944	-0.32988706	19.17551	-17.740885	12.474475	-25.567741	4.044417	-4.1162763
TE0004190	75.53642	1.743116	-5.0661087	-2.2649732	-39.96689	28.540884	1.1388797	-10.339718	2.7384098	-3.1762168
TE0004191	-41.83053	16.61412	-74.03473	-34.88081	-16.830435	-28.420424	-17.621572	27.53291	8.91967	38.12339
TE0004192	-16.863142	-9.918464	11.839385	-38.49181	15.642739	34.52645	2.4932864	-6.059757	-7.3686843	-7.1115537
TE0004193	-27.65983	27.962294	-6.8196054	7.4318748	-18.1537	-0.6502596	18.176256	31.319277	3.1204019	10.746111
TE0004194	30.158085	-36.008717	5.6005573	-31.183334	3.5923388	2.7788897	0.5800411	-4.9870543	3.3153481	-7.7459025
TE0004195	25.463705	55.72119	-17.649422	-31.131025	-3.1699264	-16.22882	17.629871	-4.633834	5.5741887	-4.261786
TE0004196	-28.247816	51.343372	1.7703929	-16.2239	-10.199595	3.586447	17.094221	-15.127332	-20.666716	-4.1352515
TE0004197	-6.7372847	-22.15394	-35.128002	-11.103554	-22.870295	21.09992	4.2932286	17.865658	-5.950559	12.566592
TE0004198	-14.911417	-2.1544049	15.139688	-0.6032253	10.913369	18.331745	-2.0669966	-16.814095	22.54947	3.4670064
TE0004199	-41.66843	2.5363033	-27.319128	21.352055	12.447097	-12.917578	14.788438	5.8454065	-9.67893	33.764484
TE0004200	39.935623	9.751424	-25.243073	22.900702	-15.80303	21.266388	19.359222	7.6324778	-23.957743	-5.239146
TE0004201	-1.39856	-8.467146	-21.789196	-19.770668	-21.723337	-3.060769	-14.746253	-1.1769428	4.6043158	14.346595
TE0004202	29.385185	13.839129	-8.083047	-41.683945	-8.4997225	12.656939	21.291168	6.7871523	-10.804027	-8.422926
TE0004203	22.853323	-5.8676386	4.926471	-5.6355352	-9.5128145	9.777714	6.7206707	29.62197	7.5543404	-0.6577373
TE0004204	14.816636	41.73458	-17.805498	-26.622671	2.9749289	-14.5225525	4.362905	12.81253	-4.677723	45.489723
TE0004205	-40.27519	29.612413	18.669865	-39.02481	-15.983228	31.149105	9.9845295	9.4001665	-7.922426	1.6426069
TE0004206	-27.78312	28.284061	-17.412996	18.57583	26.848604	-9.56042	25.893509	-26.835358	-2.497808	11.341662
TE0004207	-41.165737	11.6843815	-16.264704	-1.5926952	8.03428	-1.642716	5.917662	-10.831607	-15.966012	-12.815489
TE0004208	-7.0140324	-15.212323	-24.734726	-41.22746	-14.8134575	26.802605	-12.069409	34.36426	-8.151324	-0.967682
TE0004209	-9.472468	12.09975	21.17018	-4.5827284	-5.057799	23.600851	-5.6081934	-26.870518	13.529054	2.9619493
TE0004210	17.99462	-33.24313	-25.615713	-8.217715	5.5330734	-8.418394	-8.656606	-10.60858	4.753815	3.8247647
TE0004211	51.372677	-23.35238	-5.859211	-1.6308721	-15.04217	23.674955	14.4997835	-5.8759212	0.9172203	2.8042357
TE0004212	-64.41069	20.21722	-19.100842	-15.940253	-16.089035	9.057032	3.128302	-38.65312	-9.074043	-0.2676286
TE0004213	-5.3176403	-11.130507	-25.870121	-16.476328	-1.684425	2.1042025	23.107672	-8.13824	13.501597	-17.922943
TE0004214	3.1100254	-1.1081296	-20.117487	36.199738	26.781103	-6.416854	13.480396	11.524278	-2.5289304	-6.722407
TE0004215	-72.17834	78.09579	-1.3595771	12.949339	48.713844	21.693352	-18.060955	36.09154	-3.3881445	-2.6756945
TE0004216	-37.050957	30.883276	-31.00312	21.166317	4.643305	2.5494776	6.1776896	-5.3881164	-8.463777	0.726249
TE0004217	-14.40599	61.84198	1.1625601	-49.91414	12.920355	-18.198584	6.9532185	-8.606501	-33.518173	-3.9051206
TE0004218	13.465824	-14.00437	-27.06091	-14.884552	-11.833537	-8.993902	8.637336	45.9197	12.1623125	-2.5469005
TE0004219	8.188525	34.99983	-5.432536	28.150822	16.164452	25.158937	10.259882	4.9792767	13.564371	-17.936186
TE0004220	11.6843605	-20.05746	-55.787815	-2.2513404	0.4055332	2.5357366	-10.523082	22.876703	21.363884	9.866295
TE0004221	17.856043	10.5999565	-15.9800825	-10.238747	0.022918634	22.271177	17.708319	-14.789165	-29.623089	10.810185
TE0004222	21.261189	19.294897	-0.43760476	14.320751	-19.86051	-12.910293	30.667868	-13.820563	10.706318	1.7003018
TE0004223	11.105396	7.1182466	-10.092127	-25.04751	12.882737	-2.6240704	4.5073195	5.328239	15.900169	2.4871945
TE0004224	-15.928636	51.34887	-7.243737	-54.409534	-21.10456	3.8495054	3.3776596	-16.50151	-19.381355	-9.243127
TE0004225	2.0982606	-25.844099	12.680012	-42.965305	31.459726	15.664839	-0.8520441	19.300417	1.3730061	-3.434472
TE0004226	-40.292244	18.727045	-32.084972	-65.67491	31.751753	-24.724554	21.86274	24.090359	-1.6556016	-14.817018
TE0004227	54.985603	15.08918	-15.527765	1.6943915	-17.854654	-20.727516	26.772295	2.3036938	-11.224449	15.0655
TE0004228	3.4309158	53.71443	5.7614317	25.32018	25.393476	-14.025709	9.946502	22.060234	10.258453	-24.336021
TE0004229	44.995846	-4.667326	-7.148894	-1.7831306	-17.965307	5.361579	8.754786	16.017937	-10.876524	-5.529868
TE0004230	9.267563	31.270168	-4.022484	-8.4851055	-26.418566	24.213413	2.202791	-5.0219736	-19.788076	11.826379
TE0004231	-79.06223	8.292803	-24.382057	-33.25555	23.676783	-7.2617803	-10.697016	-27.754267	13.209377	-7.520632
TE0004232	52.668106	-23.605244	-22.247782	-2.5704029	7.6468925	13.844199	27.621363	-5.1979737	-3.482873	-7.306398
TE0004233	-27.138992	-4.202879	-7.262856	-13.531952	-1.8753812	-2.8817751	5.032587	-3.8802617	25.878008	22.272556
TE0004234	-23.637394	27.804235	-12.650669	-30.713634	11.18882	2.8420913	9.920565	-40.09579	3.6792028	2.1003354
TE0004235	-6.3028407	48.84364	31.283094	-9.185372	20.964678	23.487494	12.326684	-2.1364944	37.15204	20.515139
TE0004236	3.6222687	40.47717	14.00738	-0.19723433	9.01884	11.11365	23.50897	5.2999134	26.627914	-3.9687588
TE0004237	-19.731812	34.171406	4.8455315	3.3242836	-31.521584	20.540878	-20.95533	-21.95436	0.47296104	0.42206475
TE0004238	-18.179647	-12.09731	32.783283	-4.8212156	22.691364	21.913084	-4.6768456	-13.178149	14.95673	10.2397995
TE0004239	2.9636948	-16.977222	-43.51816	6.1424627	3.609082	-0.8517973	3.262401	-1.2561494	20.971907	-10.845303
TE0004240	-22.143394	-39.82714	10.426259	-31.097582	1.3175018	-14.052561	1.7314492	-7.432622	-6.661907	0.345102
TE0004241	-15.071376	-2.3890195	16.20269	-24.469797	5.373967	12.333757	-10.503575	5.1380506	-0.17649858	7.9975557
TE0004242	-11.969365	12.86938	-45.551895	7.9204297	-46.37204	8.51368	-0.044874523	14.290746	6.7243075	18.744255
TE0004243	-5.4025116	-10.529802	-30.130077	-25.820095	-8.972277	15.852857	7.8436804	-4.5323014	-6.789058	-8.291459
TE0004244	3.3846607	-15.634702	30.486181	-7.058087	-18.237803	7.897485	29.958122	18.767717	16.382704	4.7656226
TE0004245	-6.5856667	5.73674	-40.289417	-27.700716	-11.284211	4.891858	2.562634	13.499161	-5.7383466	13.100748
TE0004246	0.99392366	-40.414093	-14.663966	-30.477541	-3.5141728	-3.5420625	-2.586636	13.49678	15.145417	3.5190723
TE0004247	-70.20752	8.072536	-3.6017451	14.329052	-4.9449954	13.784859	-14.588078	-0.7052309	7.4987974	-3.8752348
TE0004248	-55.977787	36.11363	18.02733	17.977728	-13.387012	11.937443	2.4452043	14.465133	-18.121346	-24.745588
TE0004249	22.476606	-23.560396	-9.773007	-12.522494	-5.182728	10.371059	6.4987984	-18.094103	-9.955693	-6.567817
TE0004250	-25.586483	-5.3210354	-18.991255	-23.108671	54.046036	17.888453	11.826066	-21.142572	27.788277	-9.906757
TE0004251	-13.246347	-38.043774	-34.02128	1.5279778	-22.260048	15.560566	12.219259	25.497812	-5.2286034	-5.0624123
TE0004252	101.16371	42.741493	1.1775912	-10.526579	5.376735	3.7441857	24.117582	3.144949	-10.157216	-5.494532
TE0004253	-1.5118474	-12.427923	-27.569191	-17.683746	7.365414	11.879396	10.86226	5.3494606	-12.877243	11.250392
TE0004254	24.835594	-43.13726	-1.8660604	-8.879838	-4.5004	3.4360843	13.395767	-2.3709974	16.15103	-20.266678
TE0004255	91.564735	-0.72839946	7.195359	13.786654	-24.935402	7.339851	1.9554125	-18.788681	-9.502718	12.598952
TE0004256	-15.284301	12.846959	-13.358717	-40.21011	-19.388788	-2.175659	8.65297	-10.229438	-12.234028	20.965475
TE0004257	46.43642	-9.263235	-16.001766	-22.288227	8.167197	31.607342	-0.69167286	3.735991	-35.14366	-7.3462515
TE0004258	-21.272438	-21.566853	-40.501728	-39.538723	-0.10654068	39.246326	-5.790317	20.326334	-17.119892	18.591877
TE0004259	-20.973078	49.568794	26.57547	-29.755835	1.0890043	25.726707	-1.5056164	-7.9989376	-2.3356473	28.059975
TE0004260	7.128134	12.66616	-28.661852	2.1522822	-15.613843	-2.0011768	15.862526	30.152401	0.089122064	17.155613
TE0004261	8.867498	21.308983	27.760288	-23.508213	-22.234446	-16.171	18.275606	-11.010185	-2.0469778	-6.5065403
TE0004262	8.8907995	24.654644	-9.350687	-19.01869	44.882584	54.815266	-22.508276	-14.948484	16.349566	12.506576
TE0004263	-24.751787	-9.859916	-6.2405815	-18.65521	-5.797943	-17.767797	4.8627324	-9.392783	-11.448718	-2.7331219
TE0004264	69.92614	46.711807	0.95351803	-9.493815	2.687675	11.68781	10.212088	-10.476212	-28.479404	0.15691245
TE0004265	-1.8875806	48.67248	-10.197891	-53.7603	24.13583	5.875572	-7.912193	-12.332323	-29.284863	6.9767485
TE0004266	1.3634704	10.972886	26.672995	-4.3754525	4.612519	45.31362	-7.300168	2.8976603	55.45465	19.614943
TE0004267	9.592603	2.4355695	-17.189106	5.4900265	-39.258373	14.137451	24.007622	8.0247345	12.982696	12.143705
TE0004268	52.56877	104.03221	-12.227733	14.612559	-25.68982	-6.207722	13.469604	-6.728605	2.9276404	22.290934
TE0004269	-9.790792	68.14384	25.404669	-37.53088	22.583702	32.302814	24.880922	3.492774	3.6713185	12.8982935
TE0005991	-15.01872	-24.422113	6.039453	-36.032284	-11.008372	-16.641758	9.990928	-5.8546743	-1.7876908	0.2922783
TE0004270	30.23764	-20.798416	18.2643	-17.227337	9.419142	3.7689455	15.600467	5.343999	-11.394175	-3.0024433
TE0004271	64.36514	51.804867	-38.361397	-12.243022	-9.504664	-16.757416	16.36299	17.463573	-1.5201812	21.351837
TE0004272	15.601413	-26.89333	-19.842888	5.195999	-4.4271884	23.991074	15.807063	-5.6036386	13.0360565	-1.2240057
TE0004273	2.396017	-3.8456893	-24.846539	17.217632	-51.410236	8.845838	-2.192705	-11.529106	-6.8955584	-2.520755
TE0004274	42.828617	27.554335	-30.864332	-3.786776	-21.080517	1.0292726	0.5134224	-9.703127	-3.8746495	-22.250813
TE0004275	71.97951	5.7688746	-17.253922	8.74115	5.663192	11.90741	14.674813	-6.078902	1.9252993	9.837276
TE0005992	-36.57889	-28.333345	-26.242254	54.399426	4.9838285	3.5929878	-0.21144775	-18.744684	-15.866728	2.155593
TE0004276	7.5105305	9.044905	3.4857695	-23.310047	28.577694	11.074923	5.2385054	3.2609062	3.247051	3.6420484
TE0004277	8.668524	-42.577457	10.553571	-15.316491	20.888659	26.053026	7.4169827	-19.812323	-0.25403517	2.6547205
TE0004278	-29.028517	10.022392	10.120628	-34.517605	-13.647893	0.43109387	18.86925	-6.2360854	-19.238045	28.484152
TE0004279	52.021374	-14.55372	5.23652	20.50973	-35.664528	24.38751	15.291342	-9.336863	-15.71613	-12.199198
TE0004280	-37.75976	4.8284106	-26.708824	-30.142357	-13.416902	0.6590025	12.569347	-16.096443	-5.5515437	12.650602
TE0004281	-21.873062	0.045556743	10.762637	8.17099	-12.717067	17.642757	20.541033	0.5770824	12.306695	19.937569
TE0004282	7.7415195	-60.574627	-34.249382	-12.862139	-21.673023	15.197207	-8.662428	5.082856	5.0192947	2.7272606
TE0004283	37.157745	19.117905	-31.438004	-27.101202	-1.7374399	-5.4853315	-7.082582	19.738644	13.851029	-13.951233
TE0004284	34.912525	3.2615669	-20.35462	-11.906745	10.693047	4.082921	2.469212	-7.5633836	8.338221	3.2820914
TE0004285	17.148842	-41.0208	-7.931659	24.513868	-6.8973007	22.678926	12.327258	-11.408833	-2.0131924	-6.440664
TE0004286	34.226273	-29.15906	22.168262	16.899614	3.7233887	30.038025	24.403193	-5.8137813	-11.289608	-3.2300692
TE0004287	-14.286119	-27.691776	7.4089365	-4.345502	14.237008	35.109238	11.484778	-31.21058	3.9859004	3.1017215
TE0004288	67.64086	-10.949963	38.688606	-6.933097	-5.423926	11.935411	26.058239	-6.4184685	11.43917	-2.289978
TE0004289	-19.070017	-2.1714373	-25.180376	16.077816	-29.100304	-5.679522	10.443888	-23.356983	0.79172057	-14.401785
TE0004290	32.957542	5.666968	19.557177	-15.329629	-3.4997342	22.992622	12.884638	9.810715	15.248876	-2.6054492
TE0004291	-69.10128	57.708996	-15.414799	-44.977238	-14.59767	32.08292	6.201203	2.082254	-15.240331	4.334956
TE0004292	59.745693	-11.178838	-40.595055	-17.291336	-19.323349	7.546364	-30.161861	4.7002025	23.399433	-5.846641
TE0004293	-5.4288936	-27.131283	3.692676	-13.669605	32.15014	44.59196	0.3971585	-18.913937	8.376892	7.0022054
TE0004294	-42.1002	14.105737	-9.002079	-33.91472	3.7421918	19.886171	34.469357	13.017803	2.189122	-9.678891
TE0004295	7.9198656	-6.5024567	7.7407837	-37.857204	37.898804	56.969624	-16.912165	-10.209016	-5.9099703	-3.5327148
TE0004296	5.588803	1.1354961	-0.69636166	-18.595968	10.412158	-9.1094885	14.09496	-19.393568	6.6279917	9.526834
TE0004297	14.930033	5.6917963	-51.888462	-21.381144	1.7397804	18.953302	-12.927535	10.437504	-3.7412205	27.74141
TE0004298	19.404778	-22.329031	-11.75882	-6.87404	15.513364	7.285624	12.6531925	13.305262	-15.0230665	6.226522
TE0004299	-11.77683	-42.42393	-47.49368	-20.843409	-3.1265464	-10.773048	-19.76502	6.4217486	20.25427	2.3796813
TE0004300	7.1840158	7.5158505	2.0051794	-37.684986	22.666418	-7.05474	28.766697	13.6524315	-19.025429	-13.93807
TE0004301	4.9350734	-50.393192	-44.427704	-37.332417	35.501896	4.858605	-9.573698	26.393845	14.845305	4.6828203
TE0004302	3.6974857	9.305836	-20.23751	35.837433	51.496914	16.279165	6.2023435	12.411497	-9.201827	15.882146
TE0004303	26.168985	33.597443	-21.250227	-35.370747	15.798372	3.6549747	3.801454	7.597553	30.45243	-17.794325
