SID	tg_lbp1	tg_lbp2	tg_lbp3	tg_lbp4	tg_lbp5	tg_hog1	tg_hog2	tg_hog3	tg_hog4	tg_hog5	tg_contrast	tg_dissimilarity	tg_homogeneity	tg_energy	tg_correlation	tg_entropy
TE0005233	44923	17594	26360	19076	50707	263823	17745	589	31	16	63.27015887	3.372568612	0.506333109	0.33860141	0.889240453	6.229167806
TE0005234	45663	19680	26855	20061	46165	257294	18425	420	54	17	86.30878838	3.711895569	0.48711284	0.334219898	0.936957086	6.81618861
TE0005235	44340	17282	27152	19098	50158	295524	20346	443	58	15	73.023965	3.217906287	0.568870719	0.405764481	0.896213899	6.551158846
TE0005236	80119	27767	40779	30088	84811	415522	27111	758	65	19	71.98457658	4.071460771	0.436212924	0.290402591	0.938375078	6.740642397
TE0005237	46704	17520	29762	20186	59712	270222	20652	584	42	19	47.74793918	2.431820728	0.542646565	0.304548063	0.957249206	6.69082942
TE0005238	50462	18327	25795	19298	51067	316897	18030	363	38	12	87.68764789	4.344711268	0.523279583	0.414419695	0.897755051	6.78174056
TE0005239	65389	22917	34958	24144	71305	354870	23505	628	59	18	99.63310831	4.561556571	0.458900109	0.312043512	0.909002636	6.711971121
TE0005240	55418	21022	30426	22339	59991	296157	21897	466	32	21	75.63821473	4.118638714	0.451702558	0.302430715	0.908875141	6.586492156
TE0005241	41714	16882	26191	18119	43197	251700	18176	371	37	13	70.6783084	3.510491245	0.513944938	0.373231128	0.891798194	6.348048733
TE0005242	59547	25159	35925	28630	71579	341311	26951	539	51	22	58.26054093	3.046412227	0.496921991	0.288484487	0.956068785	6.845979894
TE0005243	62849	24120	37280	26203	71709	343891	24204	723	37	19	74.28630539	3.703125452	0.463158643	0.283029307	0.933882475	6.637783851
TE0005244	51666	20850	26962	20809	52246	264646	20479	603	23	17	86.67308516	4.240569923	0.441155284	0.281406612	0.927808663	6.763305946
TE0005245	50147	21398	29825	21231	51847	300474	22618	526	45	13	98.22142512	3.856218952	0.50357294	0.360905738	0.941193969	6.878605244
TE0005246	59286	24012	30851	22757	55280	335750	22108	485	73	9	80.44580165	3.52962423	0.514032531	0.361277857	0.927593684	6.621099836
TE0005247	46722	16716	24837	18018	49689	260496	19938	414	46	14	84.11913883	3.790950861	0.516925549	0.349724154	0.881058249	6.43005167
TE0005248	50968	20079	29701	21405	53966	287130	20757	515	24	22	69.86501283	3.432214072	0.49115818	0.326977743	0.923636414	6.478658201
TE0005249	42829	17404	26469	18477	43980	286533	16910	415	40	14	62.39712955	3.082797231	0.576530538	0.4257143	0.89477363	6.449624267
TE0005250	54295	19623	31938	21146	56308	296456	23113	472	45	26	58.25969616	2.51618783	0.540201508	0.326189596	0.938674135	6.256726143
TE0005251	31299	14386	21235	15665	33306	188088	13913	385	23	10	53.59248312	3.079545713	0.509893108	0.339572843	0.953229933	6.876416776
TE0005252	47196	15060	26629	16420	53333	261590	19813	431	32	14	79.11030222	3.170298407	0.537977445	0.342232519	0.870715188	6.261545825
TE0005253	54526	19652	32426	21409	53739	351888	23392	498	48	14	52.94032608	2.238475796	0.616594133	0.426221742	0.957569782	6.791401128
TE0005254	48879	18617	26964	18763	50308	281246	18760	439	46	19	88.48325792	4.379114696	0.488314749	0.352645175	0.866045237	6.486992922
TE0005255	61967	27688	37946	29985	62182	343330	27606	603	69	20	93.426971	3.861166326	0.458502266	0.289119432	0.941717162	6.736326136
TE0005256	39958	15508	22530	15588	39173	237667	15804	396	53	15	88.44983914	3.749223274	0.521689033	0.385808663	0.911869281	6.755400477
TE0005257	35772	15534	22516	16494	43367	231681	16365	416	31	15	58.4794106	2.856916369	0.551206135	0.375281934	0.92926233	6.567741394
TE0005258	44350	21110	38115	23769	48445	290091	25676	478	45	15	74.83759162	2.873971101	0.535455862	0.336630048	0.937869381	6.753977767
TE0005259	50088	20771	28848	21779	51615	305601	19939	518	31	17	88.33619601	4.364113421	0.502342141	0.369051987	0.871568474	6.5617129
TE0005260	54641	21187	30608	19490	50539	305373	20496	478	62	21	94.58873601	3.869031308	0.490548737	0.344171818	0.89622757	6.224824672
TE0005261	28395	13177	15946	13207	29705	174781	13655	330	30	15	69.23721152	3.024176743	0.55706971	0.396647666	0.927892899	6.642160331
TE0005262	32868	14365	23416	15202	35252	224054	15332	415	27	13	57.06426027	2.671861646	0.577700585	0.415811602	0.952589178	6.962730423
TE0005263	67067	23806	36543	24828	69319	373995	27908	433	46	26	92.56724243	4.209310445	0.486071255	0.339438363	0.895642282	6.690897717
TE0005264	36440	14311	25338	16304	43644	228105	16406	388	25	20	62.51674877	2.827586207	0.574703723	0.352955996	0.920605622	6.592665606
TE0005265	41515	15531	23638	16400	47360	238756	18281	480	50	13	88.0978524	3.259395759	0.523486287	0.338623796	0.941591169	6.854327702
TE0005266	43154	16592	22976	18234	47644	247346	18351	420	40	9	50.09675887	2.792889569	0.538154215	0.345617024	0.936621162	6.499099381
TE0005267	57347	20349	31592	21195	59448	325547	21226	501	37	17	96.12544541	4.278130038	0.478873366	0.351934488	0.901455388	6.65658834
TE0005268	44728	16835	26199	15982	41593	262173	17239	470	35	19	89.92846537	4.321202721	0.498128664	0.392489785	0.914237243	6.709810695
TE0005269	32091	13238	20214	13133	31179	187659	14126	349	31	11	86.91697379	3.654188279	0.514635864	0.369921322	0.951333554	7.060758013
TE0005270	28035	12189	19463	12406	31121	196589	13268	356	46	17	71.78448353	3.069525042	0.56463937	0.420186379	0.947630234	6.976846748
TE0005271	29240	9863	16298	10923	32435	191425	12240	397	44	14	69.67316869	3.268086935	0.573766055	0.438129149	0.883938721	6.467948648
TE0005272	39371	15580	23865	16713	40571	227069	17659	254	32	11	75.39344525	3.64092238	0.505196845	0.355612098	0.916453396	6.654903242
TE0005273	27191	13121	16966	12716	26632	173451	12792	342	27	12	84.10040655	3.354083773	0.540909032	0.395473476	0.945040123	6.904245721
TE0005274	53419	19829	27886	20620	54563	289043	20988	457	48	18	101.3257487	4.753032074	0.46313099	0.327782824	0.882569837	6.549699616
TE0005275	53478	23745	31734	24992	56797	328867	23381	514	50	24	84.55700941	3.837435872	0.503054806	0.357154434	0.918589903	6.709479346
TE0005276	37631	13767	21742	14900	39089	247179	14833	383	31	14	85.47033219	4.097486292	0.532844825	0.430607999	0.916066906	6.902208858
TE0005277	49482	19403	31938	21251	56286	275057	20788	579	23	13	64.87992917	3.436675837	0.469133999	0.292233582	0.930175653	6.52009517
TE0005278	42496	11295	24356	11947	46264	238787	19079	461	46	17	46.67501215	2.440393237	0.571122741	0.384972862	0.948622128	6.495757565
TE0005279	44867	19129	26971	20529	50607	271218	19763	484	45	9	64.92526952	3.297346005	0.511785776	0.344097488	0.886203718	6.262175678
TE0005280	23201	9099	14496	9550	23775	138310	10467	223	25	15	56.62282189	2.902358729	0.556791473	0.394716809	0.919905832	6.414085337
TE0005281	41294	18600	25319	19464	46787	269563	17448	553	49	18	88.63698833	3.925045208	0.524251454	0.373502665	0.901976525	6.723388321
TE0005282	50473	21321	30735	20889	49464	300515	19786	420	26	13	103.765864	4.643433618	0.476505403	0.363939899	0.925700267	6.839470459
TE0005283	35492	13870	21975	14100	36795	222931	14778	370	55	6	83.92884878	3.798156098	0.527937842	0.400599355	0.90794645	6.730174074
TE0005284	31018	12294	20799	12933	33248	185786	13425	327	37	9	84.88472545	4.504154839	0.478415138	0.364828548	0.885794132	6.619677319
TE0005285	33849	18584	22578	17319	32800	227727	17750	392	36	11	94.93830366	3.900342059	0.525171311	0.407968244	0.922669907	6.653393693
TE0005286	60591	21980	33724	22869	62628	312225	23105	612	39	7	111.9045798	4.72395121	0.451002339	0.294241188	0.909530996	6.863278377
TE0005287	59521	24432	33018	24352	57303	332312	24810	497	54	23	102.2188228	4.398488822	0.472752112	0.334167157	0.892426945	6.651119326
TE0005288	51076	18633	29742	20194	50747	280886	20422	434	43	21	72.13833834	3.704622079	0.487713443	0.34086598	0.874551244	6.278655775
TE0005289	34946	13416	20067	14421	37633	199345	13981	462	35	17	123.1848577	4.314883189	0.509792428	0.345448344	0.868246288	6.628783298
TE0005290	34311	11884	19172	13008	35918	210039	14139	300	44	10	66.34891304	3.175240385	0.554815213	0.399654938	0.889827632	6.343087483
TE0005291	35653	14009	22532	14823	38951	211083	15663	416	27	16	62.23914686	2.991883117	0.5267712	0.355273277	0.945713992	6.713888198
TE0005292	50550	20950	31074	22013	55468	277969	21443	630	47	16	109.2318717	4.932711505	0.429686794	0.288636644	0.908228021	6.797642301
TE0005293	27018	11139	17023	11720	28133	176688	12169	370	52	18	69.16779252	2.998187643	0.568745189	0.418362767	0.906505932	6.539335247
TE0005294	33979	12399	19919	13200	37100	196207	14004	333	42	14	43.18714692	2.765013225	0.535008454	0.364860982	0.958765845	6.819771528
TE0005295	50418	16054	26533	16867	55460	280199	19933	465	59	16	68.80391996	3.289654713	0.510709582	0.348573889	0.924726782	6.476350402
TE0005296	25788	16684	26799	20156	35775	208844	18790	395	48	19	52.04108515	2.222171324	0.61200192	0.362223082	0.932856803	6.570214212
TE0005297	28346	12146	18256	12706	28627	180158	14102	189	24	8	64.01513214	3.142227906	0.554907605	0.403424979	0.944331483	6.840448888
TE0005298	38192	14428	21703	14752	37538	219978	14240	481	27	12	78.47628404	3.757123674	0.508454403	0.370459959	0.932928732	6.866312521
TE0005299	42473	17109	25467	18522	42499	252010	18345	451	49	9	60.98749528	2.956851833	0.54105651	0.371116219	0.943521261	6.676930769
TE0005300	50630	20217	29431	20991	51254	299805	21124	425	38	16	92.11825125	3.990704824	0.501776487	0.366683565	0.916995827	6.828475175
TE0005301	33494	15189	20730	16615	36905	225009	15127	366	46	22	70.03098338	3.022909011	0.564270445	0.399136097	0.907575489	6.62279174
TE0005302	59133	22407	30840	22047	59403	295923	19762	636	52	13	114.8445763	5.325428185	0.398543496	0.264615014	0.902328002	6.787092597
TE0005303	40871	15321	22720	15515	44982	240229	15770	555	34	20	49.06181277	2.872366612	0.530041939	0.370797749	0.931511081	6.508669149
TE0005304	40412	13939	22139	14594	42335	217329	15512	374	51	14	76.81827529	3.649461707	0.503911442	0.338178157	0.925745348	6.731140605
TE0005305	69478	24026	38119	24252	69010	371879	24172	614	55	18	91.23579802	4.360815856	0.458688774	0.326368304	0.896150898	6.439615569
TE0005306	44898	16291	26619	16885	46944	267064	18150	488	45	21	93.02305211	3.993457403	0.507621837	0.369671603	0.865278389	6.47814001
TE0005307	53027	22656	30088	22634	57222	306681	20539	513	52	22	77.88742426	3.839881106	0.472101242	0.329005381	0.915390397	6.536046782
TE0005308	33486	13880	19864	14682	33336	212618	15007	415	43	13	63.13550258	3.022206109	0.563425858	0.414345531	0.936169585	6.567777754
TE0005309	49224	19577	25367	19751	49030	269039	20076	548	55	19	79.65528946	3.510977057	0.501887298	0.338017156	0.946151027	6.798183556
TE0005310	57539	23046	33598	25318	62264	318854	23462	578	46	14	104.883156	4.572179923	0.455432615	0.301232956	0.890991103	6.594292518
TE0005311	47741	17756	27015	17256	44129	257547	20008	387	37	13	104.6614679	4.351308812	0.476402435	0.341183028	0.922793686	6.810024034
TE0005312	40773	17219	24368	19245	42747	248045	18726	460	56	13	72.42429812	3.087831688	0.528605355	0.366111111	0.934345822	6.730656332
TE0005313	49595	20720	28080	20609	51496	273443	20113	411	54	9	101.8088875	4.548473465	0.461161676	0.309251792	0.913969033	6.561838318
TE0005314	48225	20459	34335	22804	51072	314909	21403	596	35	17	84.60698465	4.038598273	0.502193957	0.371709501	0.891258575	6.505300678
TE0005315	39754	14432	21707	14769	41457	227371	14447	329	29	14	63.59915806	3.53869116	0.508699736	0.363745252	0.921736103	6.629178964
TE0005316	57369	22712	32872	22730	61501	348744	22233	588	50	13	74.4550685	3.533668155	0.510136894	0.364759617	0.927661866	6.53223571
TE0005317	39909	16663	26832	18568	45154	239193	18623	516	48	10	64.77726282	3.072327856	0.510380615	0.330867352	0.942566012	6.697341035
TE0005318	36205	17693	25583	18744	40672	226769	17465	406	50	11	57.08575811	3.033451476	0.508719958	0.336819684	0.959553299	6.888972314
TE0005319	42895	20463	29186	21362	44364	260483	20977	360	45	15	67.73061157	3.505057851	0.492063464	0.3426971	0.940853205	6.870329526
TE0005320	23661	12094	15802	12370	24709	164686	12558	351	29	9	47.84211978	2.623982138	0.576280728	0.416140051	0.94854483	6.649964106
TE0005321	50995	22081	25875	20832	47320	275651	19286	498	40	13	100.4038688	4.470254601	0.454953889	0.328636423	0.911006962	6.494157907
TE0005322	32872	11369	19920	12455	35147	192156	13789	384	44	15	59.95201103	2.901006636	0.539938751	0.372389543	0.949602852	6.714259609
TE0005323	27949	11887	18817	13392	32281	176932	13303	237	32	8	53.39450572	3.244803157	0.519784458	0.374435362	0.951166254	6.778607231
TE0005324	48316	21288	30934	22062	47481	273132	22812	451	55	10	72.82434528	3.303759315	0.499051868	0.317072747	0.92879141	6.521155728
TE0005325	68162	23238	39078	22526	69419	360811	27226	684	63	16	76.3444905	3.444195969	0.488379048	0.321077109	0.957374018	7.012136547
TE0005326	49027	19923	37515	23342	63269	314207	27364	511	43	19	60.97432229	2.172414865	0.607346752	0.329707771	0.947204641	6.669626504
TE0005327	48313	21128	35525	22123	55825	309025	26869	500	61	19	84.50776305	2.49631979	0.59500038	0.348906497	0.936863987	6.694123674
TE0005328	45585	17287	25215	16171	42813	289895	24994	468	44	13	102.9204685	3.165315914	0.602627266	0.44512594	0.930869455	6.817903014
TE0005329	43449	16681	34709	18251	47508	267724	23208	520	42	25	59.85003031	2.33361083	0.589755372	0.347283943	0.96422119	6.997156138
TE0005330	36272	15372	23978	16741	43508	222597	17491	440	26	16	60.13925835	2.502542247	0.562446131	0.343902132	0.961563766	6.677424329
TE0005331	24097	9855	18631	11042	31161	180409	13390	322	26	10	40.64990387	1.945506927	0.640455998	0.429952546	0.960897649	6.641429381
TE0005332	38482	14315	21732	15187	43246	228250	16118	524	36	16	55.92175627	2.59136647	0.551397859	0.368394802	0.953281432	6.711905565
TE0005333	33360	12047	20529	11791	30559	202687	15156	400	44	8	80.49969371	2.754909951	0.59344911	0.417780972	0.9379052	6.814083545
TE0005334	51159	20619	36680	20326	57949	301270	25831	635	48	23	78.2716611	2.993440184	0.54020178	0.330399715	0.939402485	6.780722982
TE0005335	40086	17055	31468	19422	46906	235105	22724	503	43	15	83.264221	2.511474093	0.575603238	0.303547546	0.948163979	6.826976784
TE0005336	33817	13308	22114	13988	36164	211020	15833	321	18	13	52.00906221	2.447021688	0.572411292	0.389731251	0.959414746	6.864265257
TE0005337	24867	11031	21613	11038	26000	168133	13275	331	15	10	59.4735709	2.931337538	0.550553466	0.398753249	0.947035315	6.761413931
TE0005338	31553	12882	20193	13861	34135	205873	16687	437	66	11	80.08081761	2.468280922	0.603576666	0.406267639	0.956278576	6.979441848
TE0005339	42249	15798	27047	15547	43178	266327	19605	427	41	16	83.55236721	3.130691191	0.556289473	0.398602612	0.94294348	6.894568206
TE0005340	33335	12620	21950	13138	36213	201886	16532	457	51	17	92.77082566	2.908331333	0.572218761	0.369298932	0.927951022	6.67110276
TE0005341	59676	20965	37219	20951	60801	316894	24413	528	50	16	68.99218979	3.319856631	0.482145601	0.315154667	0.937010589	6.588801836
TE0005342	30884	13665	26575	16334	41958	213892	17236	486	33	13	47.13747483	1.965952822	0.600032672	0.353892141	0.969845326	6.792435973
TE0005343	29687	17520	32984	20846	37644	248279	20793	430	51	15	56.81537762	2.15922246	0.601008648	0.398307115	0.957174678	6.917084901
TE0005344	42347	18623	28457	18941	48237	269668	21259	525	56	11	60.57513331	2.451633856	0.583997562	0.367468513	0.943200432	6.644058724
TE0005345	47617	20888	31840	24042	57712	285977	26442	521	25	19	60.35298957	2.10897805	0.603582166	0.318776657	0.944643126	6.660770337
TE0005346	48754	21604	33213	22138	52402	312540	23257	601	52	24	72.90825155	3.102574313	0.52836824	0.3668114	0.945420794	6.734244519
TE0005347	30669	14108	26856	18270	46910	225357	19039	488	45	15	52.77958248	1.960007993	0.613377183	0.347620623	0.965987346	6.741069072
TE0005348	49207	20206	29310	19701	52974	285066	24372	569	43	18	69.95649003	2.66171913	0.554768195	0.344935013	0.945268129	6.843402329
TE0005349	50410	16365	28906	17316	56983	283549	22194	533	50	16	72.53694021	2.664247047	0.547905283	0.343934452	0.949752913	6.753228036
TE0005350	41173	15606	30578	17949	49378	264258	21274	658	46	18	64.54636715	2.33942409	0.594114643	0.37291138	0.954288296	6.732689601
TE0005351	33480	13731	26529	15861	38666	212924	16845	375	46	12	48.13983098	2.341862046	0.56286171	0.349067265	0.938953533	6.279751809
TE0005352	45791	16169	27774	17052	48953	263848	21386	485	37	12	55.7009636	2.378463186	0.583142748	0.355095963	0.948140008	6.691966701
TE0005353	44608	17001	26664	16266	46901	261412	22283	559	41	15	90.13509995	2.812873881	0.575432612	0.368969891	0.940324683	6.804359387
TE0005354	33103	14980	28132	17680	35979	232195	19305	430	46	15	65.84174069	2.301843807	0.608940525	0.398641985	0.959036238	6.958570901
TE0005355	44618	17555	28794	16204	48426	251518	20105	473	47	17	89.04308249	3.392784323	0.502892412	0.329774054	0.95800649	7.064005529
TE0005356	75146	24823	44024	26336	80252	425821	32713	635	70	31	59.92399797	2.591286169	0.568938661	0.350589118	0.937357293	6.392979345
TE0005357	27260	10829	20269	12184	33395	178959	14295	455	34	9	52.75644502	2.158723364	0.599195538	0.379708632	0.964659858	7.00570075
TE0005358	45919	19346	35926	21377	58321	299759	25589	686	51	21	76.53859525	2.733006838	0.571264147	0.341274719	0.928982136	6.542143306
TE0005359	55824	22045	36094	21641	59611	323233	23469	562	43	21	77.76745383	2.935725995	0.527084174	0.333337563	0.9393116	6.612891558
TE0005360	33859	17008	33244	21367	47277	235541	22424	538	39	10	59.13910882	2.102626087	0.594808644	0.306900825	0.965432543	7.048466454
TE0005361	26082	11409	23534	16034	41836	187339	17704	484	33	18	58.93840416	2.067879747	0.625326669	0.326194597	0.953908302	6.81037677
TE0005362	45687	17430	32344	20672	54870	263552	23276	652	52	18	75.7166417	2.291657459	0.581880915	0.300030463	0.939414844	6.639054475
TE0005363	36865	17288	30476	17827	42985	249820	21975	565	30	13	90.88585235	3.000862924	0.555958222	0.364864683	0.957561724	6.958033976
TE0005364	30351	14608	23405	16026	36415	235408	17871	349	49	15	60.29024705	2.296690634	0.617079006	0.440477665	0.95724656	7.014243697
TE0005365	60392	28907	48005	33962	77957	390516	34379	603	59	17	58.6962502	2.442417708	0.556425303	0.302560642	0.939097165	6.392670912
TE0005366	36610	14216	26913	15780	52185	231889	21335	727	53	12	66.57014275	2.00713756	0.626839024	0.322467458	0.967543292	6.959180276
TE0005367	34297	12596	23323	12951	36554	208870	16159	425	31	19	63.17478746	2.337631912	0.599187505	0.373954214	0.960536253	7.084954785
TE0005368	58609	23699	40164	24616	64141	321037	29114	590	54	16	81.39925785	3.116558018	0.50730971	0.287605882	0.951073239	6.841923041
TE0005369	66667	22974	34338	22086	71192	341107	25638	594	58	19	79.31130089	3.676306665	0.464716804	0.295956526	0.952176106	6.900095452
TE0005370	42690	14147	26690	15167	51370	244677	20090	527	43	19	54.35334433	2.29079686	0.569647281	0.342950545	0.971392658	7.043823368
TE0005371	61030	18382	48750	24076	77944	356481	32183	863	64	19	61.22825716	2.259556621	0.582597859	0.297010666	0.963906383	6.922716712
TE0005372	30626	11583	20685	11441	35141	263343	17481	349	48	11	54.13299692	1.90077622	0.700896535	0.536282623	0.962303658	6.993055363
TE0005373	33593	11625	22842	13458	40494	192945	16514	437	42	14	52.3807835	2.17041437	0.582233514	0.330080466	0.95293228	6.433647942
TE0005374	43787	15890	28532	16663	51091	267916	22694	616	34	16	71.60916638	2.250271075	0.605983438	0.364648219	0.956568156	6.6991473
TE0005375	31580	12790	28638	16892	45866	224667	19361	624	22	27	60.22071922	2.190331031	0.59879307	0.352300544	0.963296628	6.86416221
TE0005376	41047	13555	25468	13850	41472	233419	16697	601	44	15	59.65052112	2.463828401	0.562547203	0.367665048	0.953850502	6.774836641
TE0005377	67378	22430	35337	22000	64689	324329	31877	926	58	20	125.7274262	3.955746061	0.487751135	0.282337756	0.948996382	6.922946786
TE0005378	39669	14990	30183	17918	45810	226816	20489	498	42	15	70.74467307	2.302957581	0.595902153	0.301475547	0.951373963	6.86406665
TE0005379	54184	17224	35155	19500	68365	329775	27214	646	43	18	61.95388096	2.070241023	0.614469173	0.35974898	0.954743157	6.72976207
TE0005380	37522	11275	19943	11131	37700	196086	16539	486	61	20	118.3875626	3.271417351	0.54581766	0.353388595	0.934438854	6.746831569
TE0005381	50928	19912	39578	21381	58086	311114	25095	517	58	14	56.28127862	2.77076684	0.530945001	0.340118085	0.930075671	6.364647033
TE0005382	63757	19935	40006	21365	76145	322855	29185	730	48	18	60.8660881	2.475789474	0.542930052	0.267234257	0.962818522	6.908300284
TE0005383	42729	20382	38302	23133	50351	295774	25808	406	51	17	48.82099889	2.243215333	0.595254661	0.365789237	0.927946228	6.280803747
TE0005384	41176	14986	24806	15753	50730	238916	18359	718	59	14	53.89534458	2.329409872	0.5575323	0.339891566	0.970712413	7.044865614
TE0005385	41928	14558	32974	18760	54608	267605	22880	695	79	17	75.6265153	2.21120783	0.595853765	0.345332209	0.959889158	6.664806765
TE0005386	45435	13626	29643	17449	63207	264284	26501	742	53	20	66.69380202	2.054181818	0.63644791	0.312217053	0.9612179	6.659525171
TE0005387	31519	11839	25231	12042	35237	205173	16009	386	37	11	62.50500849	2.313826778	0.588157534	0.390518128	0.961279298	6.84246928
TE0005388	55807	18418	36577	19902	71585	347673	29162	710	63	14	54.42702545	2.113190992	0.620449016	0.36736056	0.950775322	6.52086147
TE0005389	35843	13453	23442	14751	41042	241059	17090	353	31	19	43.07372958	2.346669691	0.59701108	0.415409132	0.939195129	6.562932173
TE0005390	36081	13749	27075	15772	41098	213901	16946	452	26	11	47.76665527	2.443285594	0.547499796	0.327547162	0.950227248	6.682680258
TE0005391	36709	13624	25131	14374	43038	222092	17801	464	39	12	52.09434214	2.384705658	0.579016429	0.363871145	0.958939472	6.893199661
TE0005392	39654	16251	28037	18698	50302	291061	23827	477	39	10	61.75692365	1.822333396	0.683648145	0.425806548	0.942513453	6.583086643
TE0005393	81725	25563	47567	26396	88981	446637	40187	700	71	25	88.25241672	3.097117495	0.540968918	0.333056806	0.95070594	6.95593927
TE0005394	36263	13059	26692	15719	50299	232151	19256	526	40	18	49.97138683	1.945869455	0.611009344	0.349098189	0.959943343	6.802143334
