SID	tai_div_zhi	num_zhi
TE0005772	115.9620105	43591
TE0005773	118.1155362	89288
TE0005774	104.908545	87256
TE0005775	141.4386697	54606
TE0005776	316.4966837	45985
TE0005777	243.2375516	36089
TE0005778	109.2976991	64844
TE0005779	166.8079664	54730
TE0005780	107.0048309	83214
TE0005781	119.7251325	72253
TE0005782	97.78947724	88893
TE0005783	102.2730366	58776
TE0005784	56.92401661	81860
TE0005785	140.8176219	69323
TE0005786	71.9401354	75036
TE0005787	190.7837783	53829
TE0005788	220.9577411	41932
TE0005789	89.05148674	100589
TE0005790	89.52418528	126730
TE0005791	82.14589319	92931
TE0005792	232.8241747	48315
TE0005793	173.8042601	66946
TE0005794	263.7549666	48826
TE0005795	168.3711729	86946
TE0005796	167.704499	78240
TE0005797	130.7603968	81852
TE0005798	143.9205045	68180
TE0005799	205.0924408	61012
TE0005800	172.6159511	68434
TE0005801	82.2128983	74599
TE0005802	140.9128944	60949
TE0005803	81.43812233	70300
TE0005804	125.2913483	64785
TE0005805	117.5281484	103736
TE0005806	879.949113	14149
TE0005807	77.39144646	97901
TE0005808	127.565116	101204
TE0005809	110.1993596	96810
TE0005810	153.6746791	52127
TE0005811	119.4291548	95017
TE0005812	181.0491281	48974
TE0005813	73.09780994	84153
TE0005814	182.3362113	59070
TE0005815	160.7963733	66175
TE0005816	100.8765357	97429
TE0005817	120.218525	60405
TE0005818	163.1528216	57060
TE0005819	90.6882549	96287
TE0005820	138.4251003	53832
TE0005821	99.88741708	98594
TE0005822	53.27289396	98170
TE0005823	101.9680421	76726
TE0005824	159.2091115	50222
TE0005825	99.52930953	55238
TE0005826	149.2926671	61640
TE0005827	110.6105329	90118
TE0005828	100.6125657	55341
TE0005829	113.8892154	76563
TE0005830	112.6373027	128366
TE0005831	94.11574398	77274
TE0005832	156.8869238	73959
TE0005833	48.73468404	116137
TE0005834	147.747093	81184
TE0005835	98.54446558	85673
TE0005836	53.83097665	130763
TE0005837	187.0589672	49146
TE0005838	178.4802571	43560
TE0005839	55.37915855	134482
TE0005840	203.4276353	63484
TE0005841	66.07321607	69930
TE0005842	101.6645006	60018
TE0005843	127.7934611	49947
TE0005844	85.34702345	76162
TE0005845	128.9560993	67516
TE0005846	75.88934131	119358
TE0005847	55.97785221	73145
TE0005848	131.2160923	64329
TE0005849	379.1808757	29324
TE0005850	92.83209388	73285
TE0005851	39.84840397	140505
TE0005852	79.78673471	151267
TE0005853	203.1565334	66497
TE0005854	168.6636967	58587
TE0005855	95.23820017	90764
TE0005856	287.3447579	41548
TE0005857	111.409396	85079
TE0005858	129.0860017	51499
TE0005859	94.25568942	74700
TE0005860	64.35389597	95124
TE0005861	157.7118091	71987
TE0005862	233.4315101	42780
TE0005863	96.02251153	73740
TE0005864	63.82246377	143520
TE0005865	350.7359665	33901
TE0005866	50.33704547	115118
TE0005867	116.9001751	70804
TE0005868	186.1129923	56110
TE0005869	96.94392581	97478
TE0005870	48.74475672	111333
TE0005871	193.8328093	81739
TE0005872	309.7125223	30785
TE0005873	126.4695829	90689
TE0005874	39.20637397	102542
TE0005875	350.178648	34985
TE0005876	176.5074155	65808
TE0005877	98.90485465	81633
TE0005878	95.28640952	116302
TE0005879	166.1401346	52735
TE0005880	201.5428306	36621
TE0005881	118.7354483	49393
TE0005882	123.8782232	79851
TE0005883	92.64132495	82841
TE0005884	115.8407524	79750
TE0005885	126.1764085	66346
TE0005886	92.6863151	73424
TE0005887	231.0150305	52826
TE0005888	74.61253525	108526
TE0005889	109.4613925	64314
TE0005890	115.4363647	65404
TE0005891	107.6713338	67850
TE0005892	62.60484553	100505
TE0005893	123.8565717	86538
TE0005894	33.64181462	111406
TE0005895	121.2995432	71579
TE0005896	120.2544198	93782
TE0005897	77.34340884	105338
TE0005898	132.5400945	77068
TE0005899	102.9398789	74799
TE0005900	94.86500446	106485
TE0005901	99.33544508	77345
TE0005902	110.324743	79663
TE0005903	89.70481895	92655
TE0005904	205.4129365	50601
TE0005905	173.0275756	62664
TE0005906	168.7407924	63127
TE0005907	109.7777609	105157
TE0005908	73.9320666	64681
TE0005909	78.30544723	95388
TE0005910	107.5645131	64948
TE0005911	62.66889003	93552
TE0005912	218.4499479	74862
TE0005913	37.94002485	106244
TE0005914	64.03249357	134919
TE0005915	121.2172528	79129
TE0005916	48.35935732	128151
TE0005917	131.2746141	69574
TE0005918	250.3272885	50567
TE0005919	185.2767579	64551
TE0005920	142.3253729	87014
TE0005921	165.1497947	45796
TE0005922	314.7665945	32797
TE0005923	139.0185269	86523
TE0005924	80.3832669	87563
TE0005925	201.9478692	53289
TE0005926	90.1477328	78114
TE0005927	124.7552387	69149
TE0005928	215.8326497	68264
TE0005929	121.2554559	73774
TE0005930	88.81398516	104282
TE0005931	109.5209888	50646
TE0005932	217.6426601	77562
TE0005933	64.6081988	110260
TE0005934	149.9251147	64098
TE0005935	55.17547714	104686
TE0005936	57.75731201	118572
TE0005937	86.32828706	113285
TE0005938	390.5138499	24910
TE0005939	140.1172718	93117
TE0005940	165.1976166	56726
TE0005941	98.57234374	76489
TE0005942	84.39862543	75660
TE0005943	53.02936687	110056
TE0005944	140.2512263	43626
TE0005945	149.9732376	57917
TE0005946	68.03151733	111050
TE0005947	93.95348284	84098
TE0005948	219.2735385	58723
TE0005949	179.0972966	55079
TE0005950	78.11543711	117969
TE0005951	144.0276574	53078
TE0005952	186.553723	57964
TE0005953	248.9631657	61003
TE0005954	157.9357435	69565
TE0005955	284.6393562	50701
TE0005956	742.1322638	21442
TE0005957	80.97706271	85276
TE0005958	51.13544707	120261
TE0005959	93.55748202	75902
TE0005960	120.2379411	61780
TE0005961	165.1983526	42248
TE0005962	73.47451883	126878
TE0005963	133.7476685	75060
TE0005964	192.8335805	66086
TE0005965	49.94949673	141575
TE0005966	48.64652986	151795
TE0005967	135.5682365	76931
TE0005968	302.8680092	32078
TE0005969	115.8245074	64299
TE0005970	271.9104039	46252
TE0005971	86.66390904	89449
TE0005972	208.1565456	45252
TE0005973	203.2950192	46980
TE0005974	96.57636428	105239
TE0005975	71.71953255	98835
TE0005976	104.6199068	98660
TE0005977	110.7303608	73539
TE0005978	103.2708891	84075
TE0005979	113.7248036	85677
TE0005980	353.6244567	34281
TE0005981	115.0748058	95915
TE0005982	73.13870511	138452
TE0005983	141.1846055	63633
TE0005984	263.0292871	50705
TE0005985	66.9727639	111947
TE0005986	73.0934009	86830
TE0005987	44.80191864	112580
TE0005988	287.6992045	38591
TE0005989	103.1440954	65297
TE0005990	78.51843663	81414
TE0000009	62.76834619	106439
TE0000010	177.9039325	73719
TE0000011	95.86736766	88636
TE0000012	100.7461324	153324
TE0000013	98.04905651	81294
TE0000014	162.4896668	55646
TE0000015	148.2826313	77939
TE0000016	104.5023466	82246
TE0000017	36.87868724	142722
TE0000018	142.4190741	85016
TE0000019	56.03832361	110428
TE0000020	79.25479879	105287
TE0000021	166.9061237	51227
TE0000022	71.99426733	133969
TE0000023	104.6803603	115333
TE0000024	91.96819349	135947
TE0000025	222.6752859	60330
TE0000026	89.8804841	92791
TE0000027	248.8693222	35775
TE0000028	84.7183069	71301
TE0000029	62.52365355	131587
TE0000030	112.6881061	71768
TE0000031	92.45844986	87966
TE0000032	163.6336121	62775
TE0000033	133.1945195	62914
TE0000034	140.4102234	65184
TE0000035	79.39856555	123671
TE0000036	27.00716846	167400
TE0000037	79.0371705	93246
TE0000038	68.69175542	84128
TE0000039	68.04171856	109208
TE0000040	89.71512397	110434
TE0000041	107.5932472	80914
TE0000042	104.0257917	96155
TE0000043	62.38193507	100792
TE0000044	60.11875085	110315
TE0000045	71.47988013	131139
TE0000046	130.0939041	82957
TE0000047	107.7397987	86656
TE0000048	91.61392306	160051
TE0000049	59.65218847	95569
TE0000050	92.77731726	100129
TE0000051	88.3609388	140733
TE0000052	136.9858112	120165
TE0000053	68.34886541	125332
TE0000054	98.0545968	76488
TE0000055	39.88431782	176691
TE0000056	114.8454546	96703
TE0000057	79.14878796	71780
TE0000058	131.7681984	95668
TE0000059	148.1301146	73320
TE0000060	103.4387409	62203
TE0000061	107.9922403	67528
TE0000062	93.34350815	83212
TE0000063	77.70824895	120973
TE0000064	244.5016727	41549
TE0000065	125.8629251	86595
TE0000066	97.72840359	98477
TE0000067	95.08402278	85334
TE0000068	454.3733185	48693
TE0000069	143.4881101	81666
TE0000070	99.57997126	90470
TE0000071	55.36236238	159771
TE0000072	104.4329436	78255
TE0000073	373.2258587	37032
TE0000074	83.40199013	90547
TE0000075	117.1864622	70765
TE0000076	75.01193651	171742
TE0000077	155.0064262	66914
TE0000078	47.87359681	164268
TE0000079	136.8852459	80886
TE0000080	154.336286	63672
TE0000081	145.6832633	47339
TE0000082	94.9230159	83199
TE0000083	102.6195948	94862
TE0000084	78.27847657	102479
TE0000085	292.6678068	28068
TE0000086	87.81091882	65813
TE0000087	117.4652728	98338
TE0000088	66.28812326	145646
TE0000089	89.65953753	82946
TE0000090	139.438013	74806
TE0000091	70.90070833	119295
TE0000092	36.64086764	101425
TE0000093	98.72649602	86847
TE0000094	756.4508001	15874
TE0000095	70.16500467	161753
TE0000096	125.4926696	65003
TE0000097	124.672682	74698
TE0000098	137.9535802	56743
TE0000099	88.59284766	139395
TE0000100	162.7920845	45278
TE0000101	41.20260991	181156
TE0000102	153.6700904	66497
TE0000103	215.3119093	49726
TE0000104	92.46919564	117597
TE0000105	147.9018965	50355
TE0000106	155.4366009	86681
TE0000107	39.54616638	156445
TE0000108	127.7305699	67550
TE0000109	79.77531444	100496
TE0000110	78.11146808	57272
TE0000111	70.66005495	74615
TE0000112	118.9138772	76658
TE0000113	109.7498373	81427
TE0000114	74.91051496	80181
TE0000115	58.38939612	124860
TE0000116	52.42927772	161406
TE0000117	85.85642381	119602
TE0000118	53.15367146	132100
TE0000119	88.72401751	65573
TE0000120	79.37466555	78486
TE0000121	116.4025939	107483
TE0000122	55.788417	113563
TE0000123	45.09327239	123402
TE0000124	83.01567479	85679
TE0000125	78.25783702	129035
TE0000126	39.38434771	149435
TE0000127	79.00769533	86546
TE0000128	46.18200646	137127
TE0000129	124.5763617	56180
TE0000130	222.9339386	53314
TE0000131	87.01855999	85291
TE0000132	71.73935172	68767
TE0000133	127.0677527	89989
TE0000134	140.8279023	69815
TE0000135	121.7240483	111563
TE0000136	125.6279837	57605
TE0000137	136.2741564	99870
TE0000138	73.9048112	73412
TE0000139	81.50961351	117699
TE0000140	62.66226665	105151
TE0000141	93.33715329	55847
TE0000142	51.238943	196821
TE0000143	154.5597732	88886
TE0000144	60.73947668	87900
TE0000145	81.35946119	165698
TE0000146	287.5123934	40344
TE0000147	83.49853746	109057
TE0000148	89.63776845	96292
TE0000149	82.25304833	101285
TE0000150	65.07144594	135697
TE0000151	92.49907501	100001
TE0000152	95.01554996	94534
TE0000153	55.89177233	130207
TE0000154	80.99158618	99598
TE0000155	74.70454437	125738
TE0000156	108.1064309	104744
TE0000157	94.01180126	47961
TE0000158	115.2911636	105937
TE0000159	65.15720471	107853
TE0000160	87.52093888	97307
TE0000161	58.27593112	99880
TE0000162	122.343141	65425
TE0000163	54.09641391	97683
TE0000164	57.17881112	100128
TE0000165	98.64319669	114018
TE0000166	94.12686655	93153
TE0000167	74.39599325	91845
TE0000168	90.67999748	63412
TE0000169	45.68311736	87818
TE0000170	43.28665224	131745
TE0000171	25.37003879	67020
TE0000172	51.89517112	119013
TE0000173	37.54144791	144760
TE0000174	293.8114798	37004
TE0000175	68.09945438	133609
TE0000176	32.22914338	121688
TE0000177	70.45702417	105443
TE0000178	89.88329948	50214
TE0000179	152.2408302	65623
TE0000180	520.4379788	32239
TE0000181	88.58667383	59597
TE0000182	98.66570264	76070
TE0000183	122.3791812	75816
TE0000184	140.1198434	57742
TE0000185	79.88922418	76551
TE0000186	133.0875227	84618
TE0000187	69.32272658	91514
TE0000188	71.04155263	100475
TE0000189	39.12764958	70247
TE0000190	155.692911	46918
TE0000191	130.0763144	42718
TE0000192	50.87877224	182186
TE0000193	172.2787095	64813
TE0000194	44.22923154	106303
TE0000195	60.71989742	110738
TE0000196	49.93329507	128926
TE0000197	65.33920619	82413
TE0000198	72.14203233	121240
TE0000199	86.35829087	96938
TE0000200	115.1670774	72631
TE0000201	98.6249317	120794
TE0000202	55.05616626	83146
TE0000203	214.929242	42822
TE0000204	99.94636658	102548
TE0000205	91.86416371	108778
TE0000206	90.1385075	99417
TE0000207	44.86193187	119977
TE0000208	100.4265115	126843
TE0000209	82.38448677	98084
TE0000210	222.2006821	83565
TE0000211	42.8321485	153749
TE0000212	95.26572751	110809
TE0000213	249.5225591	41890
TE0000214	99.81448952	60913
TE0000215	59.07402	99311
TE0000216	48.78809237	83711
TE0000217	103.5878471	97886
TE0000218	124.4214803	79254
TE0000219	132.650962	49582
TE0000220	34.66056063	151544
TE0000221	73.277023	117326
TE0000222	66.9488402	168218
TE0000223	52.71558207	118354
TE0000224	118.419857	83638
TE0000225	71.53784381	99620
TE0000226	158.6773763	42703
TE0000227	54.57404022	95725
TE0000228	269.9915332	30708
TE0000229	67.04090419	119621
TE0000230	87.03963788	111787
TE0000231	159.9137855	56835
TE0000232	111.2448185	72131
TE0000233	138.108299	48126
TE0000234	64.15201225	82967
TE0000235	103.806142	104200
TE0000236	125.8063271	77729
TE0000237	94.20732108	76027
TE0000238	141.9477667	61455
TE0000239	42.59594795	127491
TE0000240	68.87598918	78727
TE0000241	100.1428734	61593
TE0000242	181.9574239	63134
TE0000243	169.8123208	41507
TE0000244	174.8790585	63047
TE0000245	51.22808276	83667
TE0000246	51.78038557	114273
TE0000247	206.6235117	60557
TE0000248	98.71046229	94530
TE0000249	99.54025061	122023
TE0000250	39.76354891	121209
TE0000251	37.65689691	121975
TE0000252	76.72984736	126832
TE0000253	381.1168682	22581
TE0000254	46.77965401	145031
TE0000255	61.21619918	103141
TE0000256	80.94517303	86545
TE0000257	122.8053816	52549
TE0000258	58.33552048	80013
TE0000259	92.75346192	80880
TE0000260	79.55458018	123030
TE0000261	118.5804044	58411
TE0000262	50.33675476	148476
TE0000263	55.95501875	138102
TE0000264	84.13204517	125139
TE0000265	213.4966946	51583
TE0000266	57.53502847	73583
TE0000267	63.0441257	104089
TE0000268	304.6243034	44504
TE0000269	135.5914549	48964
TE0000270	69.85953337	75178
TE0000271	167.2892126	90328
TE0000272	118.1225719	71044
TE0000273	105.1580431	80864
TE0000274	133.2217772	75896
TE0000275	54.74366271	91364
TE0000276	157.6655617	55508
TE0000277	95.00866551	54815
TE0000278	168.5972721	55941
TE0000279	131.1372255	71991
TE0000280	87.83976788	88921
TE0000281	137.0185692	73401
TE0000282	152.0383745	46385
TE0000283	48.43861993	113009
TE0000284	116.0142028	77731
TE0000285	80.73712888	115258
TE0000286	108.9223503	85538
TE0000287	123.1531914	61322
TE0000288	38.0051328	98192
TE0000289	55.26512546	100311
TE0000290	196.4728965	43832
TE0000291	89.36689031	67666
TE0000292	63.31440476	119044
TE0000293	34.91612834	111301
TE0000294	79.30398896	86263
TE0000295	90.49557812	67053
TE0000296	90.31014483	86379
TE0000297	40.61937797	166199
TE0000298	153.0535788	58456
TE0000299	46.13491069	138121
TE0000300	81.10367747	114943
TE0000301	56.9429993	105718
TE0000302	51.40589569	92610
TE0000303	72.15423788	117429
TE0000304	49.39778692	177761
TE0000305	316.4145335	22541
TE0000306	97.17719746	79956
TE0000307	154.8679468	47443
TE0000308	83.75289595	77263
TE0000309	109.6334416	74231
TE0000310	102.919119	71871
TE0000311	62.46053318	109269
TE0000312	133.0804465	105449
TE0000313	56.55471934	100851
TE0000314	154.1487106	73095
TE0000315	169.6330638	53061
TE0000316	78.16148551	105607
TE0000317	182.608976	46524
TE0000318	87.05222662	110212
TE0000319	140.0950171	54306
TE0000320	129.34987	74985
TE0000321	72.06328602	118636
TE0000322	190.2958603	52153
TE0000323	44.12927802	117081
TE0000324	80.3916035	74412
TE0000325	200.3149402	46358
TE0000326	109.9144804	68990
TE0000327	89.10079255	131349
TE0000328	73.50769292	100482
TE0000329	66.67913155	133709
TE0000330	111.5361753	70656
TE0000331	104.6036767	77134
TE0000332	47.97883198	132275
TE0000333	115.8215544	87444
TE0000334	56.52537974	144505
TE0000335	108.7240641	114465
TE0000336	89.88107699	100317
TE0000337	55.31194013	82051
TE0000338	150.7387898	81823
TE0000339	60.48141263	132859
TE0000340	60.47561022	105044
TE0000341	50.25001953	102392
TE0000342	97.67529638	116574
TE0000343	66.51558718	123114
TE0000344	78.98320022	90775
TE0000345	184.3407016	71523
TE0000346	236.3169047	50968
TE0000347	126.3199818	105456
TE0000348	98.70294483	81261
TE0000349	128.9172058	91347
TE0000350	210.3059666	56967
TE0000351	138.9787664	77142
TE0000352	94.42393332	78819
TE0000353	181.3765846	60977
TE0000354	121.6507523	55296
TE0000355	51.99480469	122418
TE0000356	137.2588489	50176
TE0000357	110.5974034	61081
TE0000358	81.57735739	95996
TE0000359	90.18202025	73783
TE0000360	57.05757649	94813
TE0000361	113.6010909	71134
TE0000362	69.82656326	105341
TE0000363	103.7704041	61691
TE0000364	50.54738123	85498
TE0000365	73.75242214	71218
TE0000366	68.45843107	92088
TE0000367	386.8069239	32987
TE0000368	40.80127552	137356
TE0000369	62.83724978	87324
TE0000370	265.5989021	34246
TE0000371	175.3001263	53061
TE0000372	102.2681773	87912
TE0000373	104.4047703	42681
TE0000374	110.4259528	71792
TE0000375	78.50033992	89727
TE0000376	109.5153329	91568
TE0000377	118.667756	91800
TE0000378	91.65896773	64944
TE0000379	170.1131559	80420
TE0000380	139.4242856	47732
TE0000381	72.66199046	89959
TE0000382	86.84804413	87736
TE0000383	194.5460787	49524
TE0000384	90.64834048	135762
TE0000385	164.6467562	97001
TE0000386	117.0112356	68443
TE0000387	102.7334586	68631
TE0000388	32.55079448	122848
TE0000389	95.50210423	60117
TE0000390	92.67162362	68187
TE0000391	204.1342139	67534
TE0000392	76.85753401	104453
TE0000393	53.76578021	104799
TE0000394	68.27044707	110676
TE0000395	104.908777	107155
TE0000396	72.32880446	95388
TE0000397	149.7728036	77466
TE0000398	172.583686	47738
TE0000399	117.8354424	79656
TE0000400	256.7236375	37212
TE0000401	120.1345273	71807
TE0000402	83.70452902	84367
TE0000403	54.73084231	102635
TE0000404	85.57073766	63891
TE0000405	115.3477447	73229
TE0000406	86.36850085	89704
TE0000407	48.8477639	119203
TE0000408	85.93958178	105829
TE0000409	107.5090263	68411
TE0000410	101.9858477	79563
TE0000411	86.2881981	75920
TE0000412	152.8300147	75936
TE0000413	108.3853022	44578
TE0000414	80.81065462	76136
TE0000415	183.2536157	52895
TE0000416	85.93330053	105668
TE0000417	155.2465963	55455
TE0000418	108.3868347	88627
TE0000419	87.87701217	116044
TE0000420	203.2986228	59540
TE0000421	105.9812254	121547
TE0000422	71.58550755	75736
TE0000423	140.7708821	51240
TE0000424	43.10750009	84679
TE0000425	132.3712351	79583
TE0000426	91.47673947	86305
TE0000427	52.18904415	112926
TE0000428	42.98929321	169612
TE0000429	126.0862533	68009
TE0000430	146.8566862	105112
TE0000431	80.55548835	82666
TE0000432	65.91713952	99396
TE0000433	55.17746067	128451
TE0000434	85.17633364	113393
TE0000435	106.3886822	111541
TE0000436	112.986334	109030
TE0000437	49.22370505	125661
TE0000438	100.8977033	96357
TE0000439	144.4120632	68970
TE0000440	324.4583924	34573
TE0000441	229.1553315	74988
TE0000442	303.9512506	67447
TE0000443	105.4808606	103086
TE0000444	50.8092808	191837
TE0000445	44.5867555	87055
TE0000446	77.78807076	100392
TE0000447	193.4704528	65150
TE0000448	114.1687555	61438
TE0000449	72.40699892	127391
TE0000450	45.19360064	94447
TE0000451	118.1790583	65878
TE0000452	113.4060254	77771
TE0000453	88.84382669	106766
TE0000454	60.14012828	86064
TE0000455	123.8727812	51942
TE0000456	26.40882682	153532
TE0000457	131.7984035	61132
TE0000458	125.1167502	76017
TE0000459	89.27170699	66292
TE0000460	99.31381519	61208
TE0000461	75.44130097	79141
TE0000462	122.567667	66613
TE0000463	196.6535177	46138
TE0000464	68.67443658	133249
TE0000465	102.5560877	79340
TE0000466	89.77426841	99543
TE0000467	87.24810312	85799
TE0000468	189.379873	47071
TE0000469	74.81067203	100487
TE0000470	74.06153263	79145
TE0000471	132.3090628	120118
TE0000472	79.60493322	97705
TE0000473	92.3092441	84270
TE0000474	74.0191816	77053
TE0000475	99.87994924	87463
TE0000476	222.4724631	69089
TE0000477	95.54120462	116601
TE0000478	55.67874973	115175
TE0000479	55.58678848	108148
TE0000480	111.6876359	117235
TE0000481	103.0989196	77285
TE0000482	73.29786284	100741
TE0000483	100.5024625	50153
TE0000484	79.94321919	86649
TE0000485	72.12556445	105412
TE0000486	44.13029197	120253
TE0000487	372.5388739	37686
TE0000488	44.30452733	140480
TE0000489	89.62824899	87989
TE0000490	115.1944947	92856
TE0000491	30.73318834	137018
TE0000492	184.0600196	64379
TE0000493	160.4255641	66030
TE0000494	99.50220636	100845
TE0000495	83.24993529	92728
TE0000496	150.959734	60746
TE0000497	47.5396099	155138
TE0000498	131.9562491	71770
TE0000499	28.70685478	179539
TE0000500	117.1104082	80302
TE0000501	123.1596146	77117
TE0000502	75.42474903	103002
TE0000503	84.45212885	107288
TE0000504	129.6107345	85854
TE0000505	89.79554989	94155
TE0000506	84.41284451	96695
TE0000507	78.90839036	79937
TE0000508	92.66541215	92466
TE0000509	171.1751632	71088
TE0000510	175.2130504	51983
TE0000511	177.4806345	54220
TE0000512	84.12395968	101291
TE0000513	99.16666667	87120
TE0000514	90.21305656	118607
TE0000515	56.82057064	104654
TE0000516	49.64463555	135354
TE0000517	83.37829261	126040
TE0000518	78.43889449	138940
TE0000519	105.0799503	93308
TE0000520	114.293397	76238
TE0000521	70.32614979	124544
TE0000522	213.0094593	68504
TE0000523	114.0543042	90748
TE0000524	69.94677497	79286
TE0000525	149.0864865	74000
TE0000526	205.6913227	52009
TE0000527	62.6774411	106796
TE0000528	125.7709454	65050
TE0000529	84.52010355	91551
TE0000530	108.9163318	67696
TE0000531	87.28091601	83929
TE0000532	47.07806319	135749
TE0000533	132.2674642	77902
TE0000534	72.3396491	104131
TE0000535	69.23357258	98783
TE0000536	70.37578166	102666
TE0000537	124.4312788	61102
TE0000538	96.60818481	100772
TE0000539	171.9301204	59302
TE0000540	132.8099064	68077
TE0000541	84.43785783	118422
TE0000542	161.8458743	64934
TE0000543	44.12744189	116508
TE0000544	107.3941199	100066
TE0000545	111.6826232	89723
TE0000546	114.8342984	75467
TE0000547	68.52063669	93547
TE0000548	54.01035121	101051
TE0000549	82.86533682	78455
TE0000550	91.94372915	78833
TE0000551	83.06927128	88868
TE0000552	269.2292336	60109
TE0000553	160.6125476	53253
TE0000554	110.885848	73297
TE0000555	75.66244878	121783
TE0000556	135.6049558	84345
TE0000557	45.6835275	135620
TE0000558	114.261802	82444
TE0000559	158.413011	52817
TE0000560	147.2418366	55798
TE0000561	91.07606541	120541
TE0000562	10.86787933	130237
TE0000563	217.8289311	48612
TE0000564	93.15343799	81603
TE0000565	36.7361989	123396
TE0000566	208.9128714	71997
TE0000567	72.19304968	105693
TE0000568	97.02056783	91259
TE0000569	131.6074835	59758
TE0000570	340.7989544	29839
TE0000571	93.41912407	74367
TE0000572	77.8965251	97125
TE0000573	110.2017086	61921
TE0000574	91.57000847	114579
TE0000575	228.9082898	61280
TE0000576	102.8735239	87732
TE0000577	89.01508213	98262
TE0000578	140.7819498	77473
TE0000579	54.86898756	83847
TE0000580	219.6117704	66404
TE0000581	71.37229407	129207
TE0000582	64.54345171	87603
TE0000583	60.90979444	147308
TE0000584	80.52579783	106695
TE0000585	81.97667942	107716
TE0000586	143.1026206	81241
TE0000587	126.2365821	112629
TE0000588	215.1881158	52574
TE0000589	86.44351345	69937
TE0000590	62.22429233	99834
TE0000591	92.852217	78304
TE0000592	145.0415053	106131
TE0000593	112.6567293	97142
TE0000594	136.3285557	67118
TE0000595	43.15821339	138743
TE0000596	34.3829459	127031
TE0000597	51.7878885	93630
TE0000598	55.53268416	131654
TE0000599	81.13889951	107279
TE0000600	36.9465887	198722
TE0000601	106.1324072	69679
TE0000602	120.5148529	55511
TE0000603	38.73577702	160304
TE0000604	93.43234116	95346
TE0000605	75.43723512	83765
TE0000606	75.73977578	94995
TE0000607	61.66059779	77719
TE0000608	57.3531542	110456
TE0000609	54.47708786	146669
TE0000610	115.448204	92179
TE0000611	89.42275328	83188
TE0000612	100.3857167	84518
TE0000613	45.07018366	123818
TE0000614	123.9042128	91578
TE0000615	101.0232843	104663
TE0000616	65.26885496	96818
TE0000617	73.94295424	96519
TE0000618	53.64222373	140395
TE0000619	167.1939064	58291
TE0000620	290.1685341	53817
TE0000621	557.8375196	25480
TE0000622	114.0571597	54129
TE0000623	86.46875856	62049
TE0000624	63.44119761	98797
TE0000625	94.43643162	74880
TE0000626	82.72619389	122185
TE0000627	145.6326531	88200
TE0000628	154.1206569	60585
TE0000629	79.98148339	87489
TE0000630	380.1269307	39234
TE0000631	65.00957525	101825
TE0000632	125.9818048	88485
TE0000633	73.29832705	87032
TE0000634	48.78199415	142487
TE0000635	195.9702654	62957
TE0000636	41.40116508	175611
TE0000637	135.3799196	65198
TE0000638	47.85364025	136021
TE0000639	77.74508956	92456
TE0000640	324.6409296	33907
TE0000641	76.58922619	100206
TE0000642	65.52508346	89262
TE0000643	76.94367606	101946
TE0000644	89.22945895	109196
TE0000645	90.5874311	92164
TE0000646	183.9912281	34656
TE0000647	72.16077365	115815
TE0000648	74.07751218	107725
TE0000649	41.13798916	109755
TE0000650	355.8705919	55267
TE0000651	101.8297303	89740
TE0000652	49.75654415	147460
TE0000653	138.2802255	61008
TE0000654	54.21880598	147921
TE0000655	90.538057	70736
TE0000656	107.5251792	83998
TE0000657	68.14534083	96573
TE0000658	95.91333496	77863
TE0000659	108.4903553	80562
TE0000660	24.0265087	174886
TE0000661	129.7905639	78592
TE0000662	103.5928198	110359
TE0000663	154.4532739	55622
TE0000664	60.5621492	138433
TE0000665	40.02964731	207776
TE0000666	183.7287218	29549
TE0000667	193.6178275	68613
TE0000668	120.6872015	82916
TE0000669	108.4041886	114788
TE0000670	136.0261846	67215
TE0000671	84.47473792	77171
TE0000672	134.3662594	67930
TE0000673	108.4706136	92815
TE0000674	92.38782728	82841
TE0000675	125.2508361	65780
TE0000676	109.9672537	66267
TE0000677	77.07757151	97987
TE0000678	137.9244256	80874
TE0000679	153.1303156	78778
TE0000680	83.44852757	87678
TE0000681	97.94159057	127137
TE0000682	124.0516772	60607
TE0000683	19.09928754	183588
TE0000684	67.71872942	138173
TE0000685	69.85878863	93052
TE0000686	51.68409515	135028
TE0000687	108.5744131	90945
TE0000688	80.58928749	100630
TE0000689	137.9555439	76255
TE0000690	161.9791667	47232
TE0000691	148.6736008	83836
TE0000692	53.71572133	126974
TE0000693	126.4325978	93135
TE0000694	64.90613454	120172
TE0000695	75.01302611	103638
TE0000696	48.63864404	135343
TE0000697	105.1284455	95994
TE0000698	100.7967839	69153
TE0000699	93.0988928	79480
TE0000700	105.2077353	76636
TE0000701	62.05787781	136218
TE0000702	95.00688853	116861
TE0000703	161.0244635	69246
TE0000704	103.7336606	67628
TE0000705	65.0456621	113880
TE0000706	109.3639317	102489
TE0000707	76.16248578	101055
TE0000708	37.09345985	92949
TE0000709	158.2566191	101676
TE0000710	195.6419149	70352
TE0000711	72.19806195	97727
TE0000712	86.00811124	72492
TE0000713	70.77887198	122870
TE0000714	166.4699037	59293
TE0000715	63.68067391	92119
TE0000716	185.9671956	56090
TE0000717	122.8423268	77908
TE0000718	72.01171751	125624
TE0000719	73.09467179	98382
TE0000720	142.2830977	74907
TE0000721	111.1266953	81992
TE0000722	122.2539816	111953
TE0000723	105.7921016	79712
