SID	fissure_Red1	fissure_Red3	fissure_Red4	fissure_Green1	fissure_Green3	fissure_Green4	fissure_Blue1	fissure_Blue3	fissure_Blue4	fissure_Blue5	fissure_L1	fissure_L3	fissure_L4	fissure_a3	fissure_a4	fissure_b3	fissure_H1	fissure_H4	fissure_S1	fissure_S2	fissure_S3	fissure_V1	fissure_V3	fissure_V4	fissure_V5	fissure_Gray1	fissure_Gray3	fissure_Gray4	fissure_Red_mid	fissure_Red_avg	fissure_Red_var	fissure_Red_skew	fissure_Green_mid	fissure_Green_avg	fissure_Green_var	fissure_Green_skew	fissure_Blue_mid	fissure_Blue_avg	fissure_Blue_var	fissure_Blue_skew	fissure_L_mid	fissure_L_avg	fissure_L_var	fissure_L_skew	fissure_a_mid	fissure_a_avg	fissure_a_var	fissure_a_skew	fissure_b_mid	fissure_b_avg	fissure_b_var	fissure_b_skew	fissure_H_mid	fissure_H_avg	fissure_H_var	fissure_H_skew	fissure_S_mid	fissure_S_avg	fissure_S_var	fissure_S_skew	fissure_V_mid	fissure_V_avg	fissure_V_var	fissure_V_skew	fissure_gray_mid	fissure_gray_avg	fissure_gray_var	fissure_gray_skew	fissure_Red_mid_ratio	fissure_Red_avg_ratio	fissure_Red_var_ratio	fissure_Red_skew_ratio	fissure_Green_mid_ratio	fissure_Green_avg_ratio	fissure_Green_var_ratio	fissure_Green_skew_ratio	fissure_Blue_mid_ratio	fissure_Blue_avg_ratio	fissure_Blue_var_ratio	fissure_Blue_skew_ratio	fissure_L_mid_ratio	fissure_L_avg_ratio	fissure_L_var_ratio	fissure_L_skew_ratio	fissure_a_mid_ratio	fissure_a_avg_ratio	fissure_a_var_ratio	fissure_a_skew_ratio	fissure_b_mid_ratio	fissure_b_avg_ratio	fissure_b_var_ratio	fissure_b_skew_ratio	fissure_H_mid_ratio	fissure_H_avg_ratio	fissure_H_var_ratio	fissure_H_skew_ratio	fissure_S_mid_ratio	fissure_S_avg_ratio	fissure_S_var_ratio	fissure_S_skew_ratio	fissure_V_mid_ratio	fissure_V_avg_ratio	fissure_V_var_ratio	fissure_V_skew_ratio	fissure_gray_mid_ratio	fissure_gray_avg_ratio	fissure_gray_var_ratio	fissure_gray_skew_ratio
TE0000589	0	0.46352583	0.5349544	0	0.62234044	0.3776596	0	0	0.13905776	0.86094224	0	0.016717326	0.97568387	0.44908816	0.55091184	1	0.16109422	0.83890575	0.0775076	0.8662614	0.056231003	0	0	0.13905776	0.86094224	0	0.04863222	0.9475684	155	155.5676292	171.5888913	0.325075217	149	150.0851064	197.9213283	0.304169409	218	217.4270517	160.1990858	-0.382000401	175	175.7028875	109.5021497	0.229686138	155	154.0691489	47.78321235	-0.371212231	136	135.5858663	7.152961332	-0.359647254	177	148.6884498	4196.497161	-1.842212872	81	78.85334347	310.4017441	-0.452053708	218	217.4270517	160.1990858	-0.382000401	170	170.8579027	124.3620272	0.229727133	0.96875	1.011994778	0.319608848	-0.323262558	0.961290323	1.000648166	0.321059999	-0.414831972	0.943722944	0.966868054	0.336274088	0.164936301	0.956284153	0.989091041	0.251571791	-0.157028092	0.987261146	0.983461573	0.693584813	1.575453957	0.985507246	0.983130332	0.946058082	1.768020975	1	1.248908108	0.612237472	2.58776833	0.941860465	0.91193538	0.724749495	56.66305337	0.943722944	0.966867923	0.336282224	0.164952506	0.94972067	0.988730619	0.254993809	-0.169582081
TE0000590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000592	0.002160494	0.77098763	0.19629629	0.002160494	0.6746914	0.29228395	0.002160494	0.011111111	0.5083333	0.47839507	0.002160494	0.18734568	0.8074074	0.6549383	0.34506172	1	0.80030864	0.19938272	0.07993827	0.74228394	0.17777778	0.002160494	0.011111111	0.5083333	0.47839507	0.002160494	0.3132716	0.6802469	139	137.8058642	367.728052	-0.488987477	143.5	142.0580247	383.4367566	-0.647647195	204	201.7796296	333.708227	-2.087097115	167	165.3919753	269.0766023	-1.523558698	150	150.1740741	61.66846365	0.076936399	139	139.5814815	16.97607682	0.012638673	4	38.07438272	4884.745393	1.499307145	82	81.61512346	472.2379812	-0.168421351	204	201.7814815	333.0880521	-2.067607844	161	159.432716	289.6158432	-1.230946096	0.939189189	0.953388503	0.900027086	0.463886948	0.919871795	0.956913255	0.643385501	0.567438577	0.910714286	0.930513332	0.664463856	0.901509515	0.922651934	0.95232277	0.5677684	0.927065564	0.980392157	0.979565855	1.732128209	-10.79448598	0.985815603	0.992269717	1.302489448	-0.100710033	0.666666667	0.633812454	0.737442248	2.005156886	0.931818182	0.925368927	2.522313299	1.020969939	0.910714286	0.930521839	0.663232739	0.893110376	0.914772727	0.94634774	0.56820876	0.794272784
TE0000593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000595	0.001374382	0.7457394	0.24766356	0.001374382	0.8389225	0.09538208	0.001374382	0.017317208	0.65997803	0.32050577	0.001374382	0.41836172	0.5775151	0.3771303	0.62286973	1	0.015393073	0.984332	0.094282575	0.6165475	0.28916988	0.001374382	0.017317208	0.65997803	0.32050577	0.001374382	0.5766905	0.4189115	142	142.1871908	290.6689178	-0.071527998	129	129.177845	351.6519885	0.016176915	198	196.4505223	340.936392	-1.43478888	156	156.5428807	227.8094587	-0.557458355	157	155.7028587	78.63985439	-0.361145156	132	132.0626718	9.317127771	0.009841078	174	171.4175371	463.7126886	-7.690088683	89	86.4884552	617.8106144	-0.395294895	198	196.4518966	340.6698961	-1.430531309	151	150.8073117	250.3116893	-0.327292	0.881987578	0.924281051	0.383631479	0.064962314	0.854304636	0.893457271	0.445753136	-0.017126139	0.920930233	0.957745225	0.434655789	0.808809112	0.886363636	0.92940049	0.323244315	0.411233647	1.026143791	1.02260051	2.587280199	0.933169133	0.992481203	0.996803219	1.755447274	-0.129740385	0.994285714	1.045167153	0.255485381	2.172649273	1.171052632	1.128434674	2.016865029	-21.98185155	0.920930233	0.957751925	0.434316036	0.806409064	0.877906977	0.920890787	0.333729174	0.255985735
TE0000596	0.002042901	0.58018386	0.41470888	0.002042901	0.5306435	0.46424922	0.001532176	0.000510725	0.20786516	0.7895812	0.002042901	0.021961184	0.9565883	0.6174668	0.3825332	1	0.7349336	0.26455566	0.1072523	0.8738509	0.018896833	0.001532176	0.000510725	0.20786516	0.7895812	0.002042901	0.06741573	0.9147089	150	151.4443309	285.4450623	-0.37211274	152	153.8008172	258.417936	-0.423626881	216	214.1767109	268.2088141	-2.683111711	176	176.6976507	191.9708934	-1.950776005	151	150.3156282	41.29976597	-0.404522526	138	138.392237	13.05861185	0.012195209	3	48.82890705	6012.844578	1.06430764	79	75.70735444	299.8617539	-0.520860975	216	214.1777324	267.8325583	-2.665240186	171	171.5944842	209.0418899	-1.423433256	0.967741935	0.997617395	0.461492053	0.601541904	0.993464052	1.032686417	0.359014723	0.614560001	0.990825688	1.016138688	0.354243533	2.275762621	0.988764045	1.024399752	0.299133713	2.049621107	0.993421053	0.990723458	2.087431185	0.542885628	1.022222222	1.018379392	0.953667787	0.00982443	0.017045455	0.389108422	0.960479921	-1.184774121	1.012820513	0.966627879	1.7542587	2.243733892	0.990825688	1.01614345	0.353748527	2.260686684	0.988439306	1.022835172	0.300800768	1.612950552
TE0000597	0.00250941	0.8331242	0.15307403	0.00250941	0.8757842	0.106649935	0.00250941	0	0.4153074	0.5821832	0.00250941	0.16813049	0.8293601	0.36386448	0.6361355	1	0.29987454	0.70012546	0.042659976	0.65997493	0.29736513	0.00250941	0	0.4153074	0.5821832	0.00250941	0.42659974	0.57089084	138	137.8607277	253.9191227	-0.707089081	134	133.9435383	255.8198986	-0.486798605	208	206.2020075	275.363208	-2.652587061	162	161.9686324	159.2223536	-2.58802643	156	156.2421581	69.10196172	-0.175432518	138	137.7126725	16.75935007	0.159094131	177	124.4328733	6543.322031	-0.872933094	91	89.15683814	459.5726414	-0.214702469	208	206.2020075	275.363208	-2.652587061	156	156.0100376	172.4415555	-1.912605883	0.992805755	1.031156068	0.396748888	0.858698649	1	1.028366459	0.396666921	0.66426815	1.009708738	1.038230026	0.338938055	2.172774347	1	1.033591362	0.251229671	2.544393152	1.006451613	1.009094653	3.870123784	0.326657216	1.00729927	1.003825436	3.919444632	1.099725863	1	0.987692663	1.01263657	0.9561951	1.034090909	0.994449882	2.406513494	-0.565478048	1.009708738	1.038230026	0.338938055	2.172774347	1	1.032559004	0.25648869	2.054733357
TE0000598	0.000778816	0.8936916	0.08995327	0.000778816	0.9018692	0.08956386	0.000778816	0.009345794	0.76362926	0.2262461	0.000778816	0.3415109	0.65732086	0.6137072	0.38629285	1	0.7398754	0.2597352	0.09968847	0.7352025	0.16510904	0.000778816	0.009345794	0.76362926	0.2262461	0.000778816	0.5626947	0.43613708	133	132.93419	224.6222267	-0.076968749	134	134.2854361	210.5692271	-0.089709295	195	193.2916667	236.4682795	-1.268011744	158	157.9902648	140.6981139	-0.870370762	151	150.510514	50.71484273	-0.225168713	138	138.0183022	16.58572422	-0.099237337	2	47.40186916	5958.534763	1.093585679	82	80.28660436	441.3002567	-0.355441876	195	193.2924455	236.2170457	-1.253444791	152	151.7823209	151.5643759	-0.62629702	1.023076923	1.057449751	0.317052201	0.099136312	1.015151515	1.055553038	0.30060743	0.120450524	0.984848485	1.014232485	0.266074521	0.825544504	1.006369427	1.039155146	0.20403018	0.740749935	0.986928105	0.987764688	1.435688832	0.973374071	0.992805755	0.992467449	1.830432495	-1.422854208	0.666666667	0.819349234	0.88741381	1.39119208	0.942528736	0.894685853	1.505424104	-0.811636792	0.984848485	1.014236572	0.265791832	0.816060627	1.006622517	1.039604695	0.211876396	0.597836135
TE0000599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000602	0.000673401	0.83569026	0.15690236	0.000673401	0.85925925	0.13670033	0.000673401	0.004040404	0.37845117	0.616835	0.000673401	0.15286195	0.8457912	0.41279462	0.5872054	1	0.4949495	0.5043771	0.046464648	0.74276096	0.2107744	0.000673401	0.004040404	0.37845117	0.616835	0.000673401	0.3131313	0.6861953	139	139.0814815	215.602115	-0.204077989	138	137.96633	199.1530751	0.00067928	210	207.3427609	308.3006968	-1.241260778	165	164.6498316	143.735968	-0.904285629	155	154.6430976	55.65982609	-0.380775323	139	138.5030303	13.7287787	-0.205934726	174	90.39057239	7809.020517	-0.018319288	89	86.09360269	353.3077369	-0.521063875	210	207.3461279	307.1569631	-1.194645082	159	158.8491582	159.8385262	-0.679175875	1.007246377	1.036092602	0.30374899	0.364747205	1	1.027573652	0.300392569	-0.001272064	0.976744186	0.99519015	0.42786842	1.193030412	0.988023952	1.015445057	0.241337966	1.135461945	0.987261146	0.98843799	2.227622283	0.686368155	0.992857143	0.988833915	1.998244331	0.785272839	87	1.377646426	1.07243763	-0.032422633	0.956989247	0.916677721	1.272225558	-2.8005013	0.976744186	0.995206311	0.426281114	1.148226013	0.98757764	1.01544032	0.243963481	0.932853661
TE0000603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000605	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000607	0.002271007	0.7009841	0.008705526	0.003028009	0.65177894	0.004920515	0	0.17827404	0.78501135	0.022331567	0.000378501	0.79106736	0.11998486	0.499243	0.500757	1	0.27289933	0.7271007	0.048069645	0.5734292	0.37850115	0	0.17827404	0.78501135	0.022331567	0.000757002	0.8296745	0.054504164	113	112.0340651	409.7407018	-0.365648386	109	108.501514	388.6572649	-0.310449407	174	168.9617714	583.0080011	-1.08688094	136	133.6101438	377.5830614	-0.90626163	154	152.5435276	56.33061859	-0.401824736	136	136.2990159	13.45411712	0.029429875	177	129.1116578	6152.149153	-1.018815958	96	91.54920515	522.5806599	-0.596004563	174	168.9617714	583.0080011	-1.08688094	129	126.9965935	378.9731148	-0.790086002	0.8828125	0.892120803	0.636776957	1.724481858	0.886178862	0.881752815	0.51412064	2.147533991	0.865671642	0.867072611	0.800230059	0.865619993	0.883116883	0.884299344	0.596899106	1.429597524	0.98089172	0.976151695	0.923199957	1.01399327	0.978417266	0.983085816	1.533658137	-0.106108038	1.005681818	1.146179232	0.869472693	1.897100306	0.979591837	0.934292844	1.352864042	2.888842569	0.865671642	0.86707254	0.80023002	0.865618849	0.871621622	0.876922684	0.563531788	1.529211045
TE0000608	0.001858736	0.49349442	0.010223049	0.000929368	0.7091078	0.00929368	0	0.3457249	0.6310409	0.001858736	0	0.78066915	0.111524165	0.9916357	0.008364312	1	0.96561337	0.034386616	0.06877323	0.6654275	0.26579925	0	0.3457249	0.6310409	0.001858736	0	0.7973978	0.045539033	103	103.6486989	457.6070708	-0.013344077	113	112.0241636	375.4845462	-0.261715129	162	156.3317844	571.5785808	-0.740004221	134	131.2490706	407.1182612	-0.575124632	145	144.4089219	25.80861928	-0.416783162	140	139.7472119	16.06435096	-0.457161793	5	10.91356877	986.9600018	5.061966153	91	86.41542751	453.8395018	-0.549681366	162	156.3317844	571.5785808	-0.740004221	127	124.3224907	405.6051076	-0.499759645	0.837398374	0.857825194	0.686960991	0.027355324	0.941666667	0.946476179	0.541175909	0.638267119	0.826530612	0.819327507	0.695888499	0.628931529	0.899328859	0.894918487	0.623747135	0.719784174	0.917721519	0.921708897	0.627406886	0.999483449	1.007194245	1.006194869	2.343034249	-1.108665867	0.028248588	0.096267219	0.139287314	-9.100512687	0.900990099	0.855466536	1.518979961	-3.561285822	0.826530612	0.819327507	0.695888499	0.628931529	0.888111888	0.886025455	0.59080785	0.733315974
TE0000609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000610	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000611	0.00051573	0.7980918	0.012119649	0.00051573	0.93037647	0.015987622	0.000257865	0.058535326	0.90201133	0.0389376	0.00051573	0.79164517	0.20783909	0.7217638	0.2782362	1	0.8527592	0.14698298	0.04822073	0.6609077	0.2908716	0.000257865	0.058535326	0.90201133	0.0389376	0.00051573	0.900722	0.09824652	114	115.9765343	223.6402436	0.467376086	120	121.4669933	180.8002257	0.231592212	178	177.5361011	252.3425595	-0.425553804	144	144.484786	137.0785463	-0.016424262	149	149.1970088	48.904973	-0.039599176	141	140.053378	16.31251953	-0.319491008	4	29.27488396	3813.941974	1.985975334	91	88.67225374	418.1594725	-0.484562887	178	177.5368747	252.1166134	-0.413907901	137	137.6188757	146.6783647	0.143091152	0.850746269	0.89065008	0.410735009	-0.914500656	0.895522388	0.928606061	0.285123673	-0.479148215	0.922279793	0.939010073	0.383607837	0.469665092	0.917197452	0.937632405	0.241193095	0.023942275	0.993333333	0.991869809	1.655994706	0.230418617	1.02919708	1.018383349	1.901458999	-1.130656533	0.5	0.354693085	0.502214545	11.38327861	1.1375	1.063331551	1.716055509	-0.897893951	0.922279793	0.93901407	0.383264679	0.456810684	0.907284768	0.928829894	0.244682479	-0.23473536
TE0000612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000613	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000614	0	0.7033898	0.29566854	0	0.82391715	0.173258	0	0.006591337	0.92561203	0.06779661	0	0.19774011	0.80225986	0.93691146	0.063088514	1	0.085687384	0.9143126	0.29001883	0.7071563	0.002824859	0	0.006591337	0.92561203	0.06779661	0	0.41619587	0.58380413	147	147.0828625	153.2191225	0.089483231	141	141.8389831	169.9919643	0.135151291	188	187.4708098	148.2755133	-0.275713303	162	161.7956685	119.0929003	0.084341768	147	146.1242938	28.30846819	-0.254271986	132	132.0772128	3.952606921	-0.367724781	176	161.1911488	2398.493594	-2.953743443	64	61.95480226	261.421686	-0.236125219	188	187.4708098	148.2755133	-0.275713303	156	156.1026365	127.4988819	0.104894938	0.98	1.02086304	0.254881184	-0.09550657	0.979166667	1.024378094	0.285686675	-0.155685917	0.903846154	0.919769946	0.251019361	0.183235107	0.958579882	0.987020753	0.230537123	-0.070564036	0.954545455	0.950578217	0.873277329	1.386396427	0.977777778	0.975511309	0.911584555	-0.57521659	0.994350282	1.082303503	0.581236194	1.590935196	0.8	0.745199123	0.892375729	-0.57111537	0.903846154	0.919769946	0.251019361	0.183235107	0.951219512	0.983887114	0.227694032	-0.095020052
TE0000615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000616	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
