SID	zhi_lbp1	zhi_lbp2	zhi_lbp3	zhi_lbp4	zhi_lbp5	zhi_hog1	zhi_hog2	zhi_hog3	zhi_hog4	zhi_hog5	zhi_contrast	zhi_dissimilarity	zhi_homogeneity	zhi_energy	zhi_correlation	zhi_entropy
TE0005637	11601	3563	4372	2781	6185	199767	9556	535	49	45	44.8361511	1.413859904	0.883873345	0.834679965	0.834277291	6.829047461
TE0005638	21393	10682	15405	11906	17607	233114	15745	364	57	38	64.62837495	2.234663585	0.731932129	0.631564468	0.882755344	6.507939738
TE0005639	30619	12195	19611	13479	31162	287358	20485	521	51	33	46.54626488	1.790584373	0.752510467	0.590722589	0.87090475	6.237272591
TE0005640	22245	9605	15070	9199	16946	355784	19938	714	129	85	52.27842138	1.699335936	0.835577317	0.761764683	0.856564933	6.779416681
TE0005641	9314	2868	4260	3038	6216	176488	6018	195	20	15	19.20519673	0.775899127	0.902724171	0.833384085	0.86335034	6.373693612
TE0005642	15356	6143	9136	5594	12217	257993	12581	489	87	38	32.08656529	1.194545201	0.865401166	0.78335446	0.853680094	6.389998441
TE0005643	21183	7840	16145	9948	20655	363063	19525	792	163	73	39.49676676	1.190436141	0.868596723	0.761510856	0.885585206	6.430776733
TE0005644	17326	7091	9440	6313	10855	262440	13854	572	108	46	46.77668658	1.493275624	0.850297545	0.778165025	0.854329263	6.632241632
TE0005645	37236	13281	20620	15204	29940	365508	29326	1076	174	87	62.52677917	2.276248571	0.75714571	0.643358897	0.82135504	6.327432639
TE0005646	24746	9108	17675	11849	23502	257554	18583	852	127	66	50.89802868	1.570493514	0.791347312	0.623187478	0.91053432	6.555129099
TE0005647	26067	10466	13939	11312	18268	276154	18026	519	107	34	72.43636119	2.61384162	0.743321013	0.672920443	0.852042121	6.673699575
TE0005648	27551	12169	18738	13079	21804	372978	21384	729	129	60	45.25657122	1.618723135	0.809390151	0.715287475	0.906315004	6.821204583
TE0005649	11911	3875	5502	3899	7882	168107	10055	363	50	30	34.8853699	1.381285617	0.851305625	0.779897544	0.807942112	6.283996538
TE0005650	24272	9198	14246	10218	20152	340270	22962	1040	142	86	45.59298034	1.726277277	0.820862252	0.737271342	0.763383565	6.211880602
TE0005651	28960	8694	17099	11654	28049	265055	22854	622	104	49	61.66143736	2.066611564	0.77283229	0.606984339	0.842105515	6.200091763
TE0005652	29282	11380	16655	10963	22620	279938	20676	553	114	39	73.39096738	2.491152577	0.742431921	0.635841279	0.824118452	6.419052786
TE0005653	17594	6441	9419	6008	12514	255774	14488	737	142	47	49.26537214	1.439147949	0.854644851	0.76775873	0.861443516	6.601366814
TE0005654	27250	10450	19131	12855	27873	320466	20366	554	69	41	48.41791262	1.613099861	0.796623962	0.656328896	0.896139848	6.593914434
TE0005655	18640	5495	9246	6495	15938	256130	14833	268	61	58	38.57458907	1.306827146	0.858823537	0.754221886	0.855324756	6.269762971
TE0005656	10879	3536	3853	3009	5497	195712	9646	424	72	48	33.93151117	1.184190382	0.890861669	0.843273593	0.765431726	6.43207397
TE0005657	21379	8799	11372	9261	17626	213392	14511	423	54	40	54.36396124	2.091172996	0.760129264	0.650292931	0.899443082	6.785621847
TE0005658	27956	11326	15524	11891	24534	282386	18552	388	39	36	48.62628247	1.906827892	0.763485194	0.638170918	0.875688514	6.577672862
TE0005659	36896	11813	19041	13421	29042	351737	26468	731	93	51	67.8036097	2.245691546	0.767737114	0.644026493	0.853228053	6.490131053
TE0005660	32232	12316	22941	16218	37738	318423	22983	397	54	44	52.94558707	1.753185491	0.770498265	0.578281108	0.904940371	6.576493851
TE0005661	19869	6641	12597	7158	15476	221633	15830	557	76	44	56.17734311	1.873364451	0.79595511	0.687651304	0.873949275	6.581386318
TE0005662	15319	5424	10575	6350	14492	205158	13194	456	80	55	58.85423602	1.747609902	0.827736277	0.713398268	0.885014897	6.660891114
TE0005663	28356	10849	15189	11153	25347	279788	24127	623	108	76	76.15149129	2.78029274	0.742763831	0.642835516	0.80606821	6.55646028
TE0005664	13640	5065	7091	4235	7115	297551	13418	745	76	60	46.89443226	1.394645468	0.885733185	0.851440534	0.830068389	6.932466485
TE0005665	18677	7608	12883	9348	19009	201018	17367	537	58	44	65.39104351	2.424995355	0.747036591	0.629077182	0.861062613	6.648023436
TE0005666	9498	3394	5227	3528	6776	142401	6965	245	51	26	37.82796548	1.289210622	0.860333693	0.778489898	0.826234659	6.427097462
TE0005667	22654	6699	10422	7335	21411	192823	15355	410	36	32	46.84395058	1.816247892	0.788028376	0.616758602	0.85140145	6.196115668
TE0005668	31017	14541	18935	13628	21492	339938	23526	855	122	59	98.46010183	3.107745199	0.728987036	0.659678662	0.82735816	6.680581485
TE0005669	22322	8733	13113	8017	16008	230901	16350	476	103	30	71.1133809	2.354736173	0.762694114	0.668741655	0.883636144	6.740073793
TE0005670	23735	8704	13378	9160	22511	267631	16964	408	78	39	40.7841799	1.614505847	0.800998652	0.67605125	0.837697667	6.187009312
TE0005671	20668	5325	9262	3733	8872	320980	14056	773	122	57	27.38284809	0.913221854	0.902939011	0.826404199	0.885471873	6.657651287
TE0005672	22066	8275	12281	8884	21547	310817	19979	542	73	41	47.09588198	1.580679087	0.835054463	0.731452139	0.786092502	6.070362639
TE0005673	28853	10526	18105	11504	31982	368699	25350	666	105	55	51.42160808	1.758517457	0.81515976	0.688517467	0.847294931	6.324488308
TE0005674	25095	8708	13739	8312	16632	291624	23394	926	208	72	86.61748437	2.482315717	0.790653628	0.714944152	0.837316806	6.763334408
TE0005675	32457	12542	18851	13655	29039	268339	22333	505	62	37	71.40758073	2.712583983	0.69853406	0.561613991	0.840760105	6.447411287
TE0005676	20111	7411	10619	7810	14669	231172	15284	502	52	40	73.51268859	2.192286388	0.799886309	0.705707971	0.876822379	6.926354908
TE0005677	31240	14161	22086	15093	28294	297083	23144	421	84	28	70.72201727	2.398448251	0.730079784	0.586516977	0.916537084	6.971613467
TE0005678	15684	5287	11165	7349	12947	218022	13283	444	39	34	55.14127535	1.641232799	0.833338519	0.730785815	0.905277532	6.873690699
TE0005679	17803	7432	10547	7526	13839	237227	15269	618	120	53	49.12598673	1.758533415	0.816190293	0.731169843	0.831776861	6.549276251
TE0005680	15285	3991	8357	5804	8853	321325	14449	797	146	81	41.72465902	1.202902292	0.895518319	0.846594871	0.843552964	6.763464559
TE0005681	18426	5862	8521	5642	14112	199058	15256	524	157	60	60.93108482	2.190189887	0.791998527	0.702003839	0.740171767	6.136354666
TE0005682	29051	11188	17283	11556	24226	288910	21706	531	96	40	60.98409628	2.301608368	0.753891999	0.639951407	0.846319369	6.473991044
TE0005683	30957	11840	18203	12595	33400	247770	22315	297	58	19	77.6173665	3.0516446	0.686869446	0.529584693	0.774472582	6.259852809
TE0005684	24620	9536	15830	10349	26323	300895	19883	528	67	35	48.41584392	1.646829893	0.807860493	0.674546494	0.811588652	6.005830011
TE0005685	26376	8585	16524	10280	18688	430026	17732	656	103	61	30.68808429	0.967703983	0.875418145	0.783685772	0.920109591	6.738513647
TE0005686	15547	4708	6842	5087	9474	236735	10948	688	80	57	34.74278537	1.167607842	0.878220231	0.797866711	0.91014745	6.81321234
TE0005687	29177	13664	20929	14238	30997	304890	19839	372	87	27	49.08704519	1.949211119	0.746691281	0.604810927	0.843541723	6.223376628
TE0005688	21060	9556	14606	7644	13893	336390	19658	744	181	75	55.75872353	1.661384498	0.841220827	0.770787968	0.86534306	6.805792077
TE0005689	16595	5518	7670	4522	10806	205312	11809	502	65	40	33.57311085	1.244563209	0.854923473	0.753525178	0.847075093	6.331059731
TE0005690	19636	8305	15473	10387	19117	199174	14207	348	86	25	56.76708902	1.850292398	0.754798095	0.600190891	0.871373765	6.328552236
TE0005691	20073	7846	11499	7121	12739	241229	16185	758	138	80	60.34038516	2.021663928	0.799388331	0.721483728	0.86192768	6.791322413
TE0005692	24999	8921	13954	9127	20065	232759	15730	451	24	30	59.46684713	1.894055057	0.772694271	0.633592298	0.904069912	6.699022685
TE0005693	20380	8008	10217	6957	13952	245965	14579	516	50	34	67.76296654	2.295562003	0.793431952	0.72218208	0.832571096	6.692359313
TE0005694	25660	9703	16085	9803	21973	294582	20531	990	192	91	42.98837955	1.703801431	0.796371172	0.682121135	0.817968094	6.180102407
TE0005695	12697	4346	7012	4539	9454	263358	11429	606	114	55	29.71040786	1.037101001	0.892393552	0.831608445	0.768111938	6.216729015
TE0005696	33770	12168	19644	13268	32012	328151	23680	549	82	50	57.62558066	2.069367796	0.769610127	0.625662256	0.868716729	6.558457986
TE0005697	22736	9624	13696	9288	16515	311348	20525	739	76	60	65.8264038	2.094828375	0.807591196	0.736266868	0.836208346	6.657409121
TE0005698	15498	5666	7266	4814	8457	234446	11743	684	110	67	48.92523988	1.463764891	0.861576692	0.800926127	0.862734107	6.886317764
TE0005699	22223	10042	14685	10361	19634	244496	16957	400	69	32	46.15033816	1.737391304	0.77975266	0.656151871	0.862250886	6.369713833
TE0005700	17874	5868	9602	5848	13636	192867	11625	369	50	19	49.66595697	1.558191394	0.818808686	0.698507217	0.882484317	6.242158009
TE0005701	14416	6058	9435	4105	8652	348920	13699	808	115	67	30.28753557	0.886905572	0.910385163	0.857858991	0.836862069	6.51955134
TE0005702	22487	7730	12721	8387	20979	217256	16793	583	72	34	60.72303697	1.985378473	0.782019063	0.638247104	0.824670131	6.038173013
TE0005703	18157	5752	7755	4909	10054	258956	14929	725	102	40	49.43490014	1.505544077	0.861784954	0.79225522	0.81872747	6.59475574
TE0005704	18154	6967	10640	6653	14038	234659	14109	489	30	31	52.83220913	1.779614891	0.819237716	0.729006878	0.862838724	6.734269735
TE0005705	22883	8151	16434	9768	26792	246542	16103	344	64	35	34.70080507	1.377832003	0.802514115	0.621459841	0.881669563	6.118306212
TE0005706	38437	17775	23980	18231	33230	310788	23061	513	122	46	79.20842308	2.908185386	0.668336121	0.531784317	0.886763368	6.716164141
TE0005707	27121	10623	17545	12880	31153	227002	17500	359	49	34	42.27917695	1.768823045	0.730944535	0.530815519	0.865075162	6.081249522
TE0005708	46734	16392	30239	20273	49829	399908	35726	784	111	61	67.34972579	2.357881221	0.729174513	0.546543649	0.861797943	6.349482195
TE0005709	17169	4787	7109	4223	8640	298566	15920	1101	228	85	38.86216282	1.198359658	0.893553162	0.839260427	0.781679735	6.469553317
TE0005710	30556	12585	20056	12678	24698	411869	24363	567	67	48	53.56852197	1.869257299	0.804917559	0.71985341	0.859220199	6.629555418
TE0005711	18284	6164	11954	7939	16816	252004	14911	690	124	57	53.0771983	1.53346617	0.841339189	0.729205136	0.864302549	6.443762073
TE0005712	36383	15119	23530	16901	32777	268368	22616	490	80	46	74.28877987	2.743621191	0.659308209	0.491172806	0.894899442	6.542329003
TE0005713	36577	14733	25686	17870	42730	301085	25052	371	60	24	46.24077482	1.885341225	0.717141055	0.502666196	0.897628451	6.213859862
TE0005714	22819	8471	13142	9172	18011	311591	18980	676	148	57	49.02855727	1.703519933	0.822606021	0.734742416	0.841843268	6.555140272
TE0005715	36386	13852	24385	15844	33819	410279	28159	870	203	76	53.4064979	1.751014455	0.798410951	0.658617069	0.874552286	6.529688029
TE0005716	16613	6366	9200	4464	8779	233062	12265	632	63	56	54.71174485	1.567900187	0.848237567	0.779203962	0.858472752	6.726297873
TE0005717	20209	8358	13422	9311	16702	239340	14173	346	50	26	46.52884687	1.682416179	0.794666183	0.679770111	0.931734653	6.825753449
TE0005718	23842	9523	15543	10247	24633	310438	18754	417	90	52	49.15227268	1.669397363	0.814018902	0.693913803	0.857720902	6.306668457
TE0005719	23173	10662	17986	12030	20784	213593	16736	410	80	31	54.81359616	2.190096699	0.707436971	0.56750787	0.880627761	6.448948365
TE0005720	19783	7754	17134	12162	26476	249784	17340	430	39	31	46.40175234	1.432286158	0.812602569	0.627882527	0.941939332	6.7908923
TE0005721	30335	11181	18165	11238	24391	268377	22501	603	85	34	67.4488298	2.447633791	0.739123663	0.607619431	0.881767742	6.519587569
TE0005722	11169	3091	4308	2857	5623	256133	12403	813	153	66	41.76037813	1.136809539	0.91413165	0.877353448	0.783047312	6.698557567
TE0005723	30012	11406	17599	11867	22072	320130	20149	510	104	36	57.97875977	2.104679521	0.770052774	0.668366154	0.853749636	6.548080037
TE0005724	23611	7388	9445	6068	12420	258759	16705	595	102	49	59.79194345	1.893944813	0.828549867	0.739942638	0.877143787	6.797491319
TE0005725	20427	8088	10754	8149	13132	278070	17652	599	83	56	66.11676004	2.008212889	0.816158224	0.751192448	0.805049511	6.494120443
TE0005726	24143	10389	16596	10577	27127	243378	18530	425	73	34	51.75788864	1.859875278	0.769399275	0.597340107	0.871415069	6.275473891
TE0005727	20466	7192	11653	8676	22275	246803	15592	559	90	44	35.67757419	1.331867881	0.830977899	0.686783563	0.858847494	6.034946216
TE0005728	30661	13185	22623	13243	31118	305829	21370	505	68	35	52.73957467	1.908760433	0.761399582	0.59644897	0.900383116	6.494579967
TE0005729	31915	12100	15956	11049	23368	285009	18080	508	114	39	58.34512069	2.187087494	0.742605854	0.628862127	0.858875553	6.532404459
TE0005730	30195	11276	14337	9614	20389	337012	23447	888	178	59	68.52947742	2.313642332	0.786878859	0.706222853	0.789904595	6.347835052
TE0005731	19231	6813	11334	7523	15150	251810	17606	386	44	46	60.21350977	2.078290953	0.809543006	0.728742002	0.794678222	6.472727906
TE0005732	33268	10371	15929	11799	26089	324797	26414	707	132	57	61.29711934	2.238817502	0.775881305	0.66076145	0.832597878	6.509089382
TE0005733	28011	9169	12303	8864	20392	237015	19947	526	62	30	74.65933848	2.627986102	0.743160613	0.632661344	0.774806004	6.205762549
TE0005734	11919	4057	6134	3938	7812	237135	7488	303	70	29	29.14049075	0.904217258	0.901174114	0.837751317	0.893665687	6.713504688
TE0005735	18147	5022	10360	7040	14113	262485	13896	516	78	45	36.70465371	1.227081688	0.861969042	0.762763051	0.890634113	6.531506737
TE0005736	33950	12489	18020	12051	24082	327493	24657	549	93	44	73.30663514	2.319272715	0.765117616	0.654054706	0.860174011	6.526051249
TE0005737	24051	11294	17794	12589	23728	245241	17351	414	52	30	53.53291751	2.253552519	0.7181433	0.598844718	0.837714673	6.268294642
TE0005738	35838	13088	20132	13012	29148	363690	25503	894	133	38	56.09357584	2.11829136	0.763436633	0.653858429	0.808694408	6.074754753
TE0005739	25187	7168	12413	7094	14711	317565	19508	933	180	70	44.07915447	1.350345664	0.857113824	0.76368292	0.894394994	6.639008976
TE0005740	18644	7059	9785	5225	11226	252649	14498	523	51	65	60.13902485	1.822080622	0.837073493	0.764335253	0.853335269	6.794210377
TE0005741	11752	3791	5506	3668	8143	168221	9819	657	98	53	64.53126674	1.700471999	0.856234769	0.78260217	0.865818384	6.727021068
TE0005742	24404	9698	12258	7650	14821	277733	17657	761	118	29	71.04144669	2.203821606	0.789472371	0.718168115	0.84179714	6.637024953
TE0005743	34579	13102	22356	15675	40398	331432	25748	666	132	42	60.23035937	1.849120884	0.773093337	0.576949929	0.890463964	6.067325566
TE0005744	16873	6016	9357	4900	8944	278310	12610	555	83	42	37.8788629	1.264217742	0.870835446	0.80858952	0.867522315	6.734092723
TE0005745	31879	9629	15276	10858	20819	369015	24659	986	123	92	61.75839164	1.898509455	0.815513347	0.724728448	0.852611963	6.552126594
TE0005746	43828	13443	23648	16019	43923	385832	32553	1004	108	83	59.74830989	2.146058303	0.756038267	0.591656934	0.878460583	6.60426117
TE0005747	17730	6149	8847	6072	11477	253587	12565	545	62	55	30.84473259	1.13728007	0.863276952	0.775739365	0.880053038	6.473098698
TE0005748	31561	11854	17135	12011	24042	336131	25229	806	80	67	62.38751884	2.185625069	0.779347539	0.674506704	0.860737034	6.612902094
TE0005749	25684	7137	12535	9172	23088	243647	17675	552	47	33	49.89373641	1.728265672	0.803373752	0.649681652	0.898049394	6.550287623
TE0005750	22515	8516	12129	6842	14463	326863	18443	968	151	93	53.13179763	1.636687132	0.846282804	0.774799844	0.831447485	6.479645672
TE0005751	11162	3782	5849	4312	7355	292584	10666	529	79	54	33.28374132	1.001016745	0.913527448	0.86942928	0.864985098	6.775082238
TE0005752	9202	2311	3101	1695	3397	205582	8518	542	110	60	36.0937415	1.016381026	0.922232314	0.888999825	0.836814767	6.846277243
TE0005753	30573	11304	17501	11542	23488	318889	22376	524	83	29	63.47954452	2.1947296	0.773711708	0.666118447	0.86156812	6.653271293
TE0005754	19607	8223	13093	8013	14316	298004	17015	692	137	52	49.89483747	1.535465561	0.838126069	0.757187355	0.841431693	6.551226723
TE0005755	21240	8942	13932	9426	18276	361375	16413	508	74	62	34.16542074	1.088436013	0.873792695	0.771158956	0.908584071	6.635309774
TE0005756	19847	6599	10361	6286	12583	237379	14703	531	68	39	52.84240091	1.61705741	0.831494709	0.733396703	0.860681849	6.659781178
TE0005757	26977	9127	13225	8464	16630	319510	21834	629	134	37	73.55583805	2.244935619	0.804573931	0.734658159	0.816178407	6.577921877
TE0005758	24870	8518	14753	10309	22386	344762	17807	584	83	49	38.58419386	1.390400136	0.831487136	0.73061102	0.881736541	6.505422017
TE0005759	25684	12504	21927	13668	27414	280995	19265	303	77	32	54.28616471	1.87830566	0.75307879	0.598815704	0.915280621	6.588446047
TE0005760	19798	6233	8822	6178	13623	240529	13817	638	119	47	49.08358048	1.688731646	0.830712778	0.744312064	0.837291657	6.553368671
TE0005761	26327	10420	15480	9883	19140	309379	21101	806	103	63	70.27905562	2.076925253	0.797208225	0.703927085	0.886313544	6.99702174
TE0005762	22408	7810	12054	8789	22489	231978	16293	476	50	35	43.7344093	1.615353003	0.798115371	0.649800812	0.846129247	6.159886283
TE0005763	15729	5625	8988	5475	10428	219978	11285	329	34	34	41.91878057	1.454889402	0.845566617	0.764356713	0.897207146	6.808100729
TE0005764	29712	13635	21499	14541	23283	290325	20710	663	105	47	61.45639386	2.527252896	0.706959723	0.604111925	0.827656387	6.196926828
TE0005765	26693	8963	13845	8703	20684	300576	18218	560	60	50	45.51133568	1.597166908	0.819246472	0.703815135	0.859358456	6.461146732
TE0005766	35980	10078	21088	13250	35877	375274	25222	931	104	67	42.50530767	1.456607785	0.81604794	0.649276744	0.899926707	6.458626923
TE0005767	27349	9561	14216	10119	21437	304878	21022	440	71	19	61.54173371	2.186671015	0.786623081	0.688945026	0.782462264	6.322576713
TE0005768	34904	11125	20321	14605	37224	325282	24892	576	99	43	62.49311273	2.054889696	0.76478564	0.595334068	0.857195876	6.062581236
TE0005769	24642	9060	13713	8769	17804	280275	19523	707	110	57	58.99737286	1.883560223	0.80666042	0.701893064	0.844247519	6.471917815
TE0005770	33170	13288	19644	13593	26075	387563	25441	873	135	60	55.33964266	1.853353982	0.800356641	0.687872184	0.880913353	6.616315202
TE0005771	21227	7258	9720	5840	11878	227594	15883	559	122	57	63.78080256	2.057101136	0.806983447	0.7245019	0.86766864	6.649836186
TE0005772	14667	5188	7597	4894	11245	190713	11028	351	50	34	56.87540324	2.111716123	0.807007555	0.740308566	0.765602751	6.421474337
TE0005773	24927	10775	17428	12617	23541	365595	21290	755	132	56	56.86722385	1.631330556	0.821469601	0.722606325	0.875481454	6.653060006
TE0005774	26185	11993	16662	11962	20454	296611	17418	569	118	50	52.20041281	2.028814894	0.757738208	0.668867345	0.883987712	6.560889654
TE0005775	16640	6399	10064	6952	14551	229901	14380	535	88	40	43.67857801	1.525068683	0.831962922	0.734329093	0.825396833	6.194271948
