SID	fissure_cnnPC1	fissure_cnnPC2	fissure_cnnPC3	fissure_cnnPC4	fissure_cnnPC5	fissure_cnnPC6	fissure_cnnPC7	fissure_cnnPC8	fissure_cnnPC9	fissure_cnnPC10
TE0005827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005828	30.301535	-11.478363	-4.9269953	29.08667	-5.476429	6.692752	16.236805	13.007035	4.004183	10.422702
TE0005829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005831	10.828351	-13.12391	10.520637	-9.342536	-0.4434514	-12.814457	-7.71241	7.0127077	-0.5367556	2.261227
TE0005832	-15.70619	9.389088	8.045491	-0.5758879	0.5843896	-0.8876634	-0.12212954	1.5317601	-6.719139	-4.5442133
TE0005833	8.04911	11.533004	-2.934785	27.228981	-12.883783	-10.917908	0.7204095	1.7553566	-4.5546513	1.6010809
TE0005834	29.929098	-17.743008	13.761873	23.082407	6.037836	-2.3563929	-9.395768	8.3619795	-2.5934575	-10.717164
TE0005835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005838	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005839	-2.5091958	0.7435809	14.500482	15.647103	-0.64307445	-6.004114	-11.998728	-1.953787	-11.027324	-9.65941
TE0005840	52.48435	6.0904775	-15.620534	2.424587	-7.1958346	-19.233963	9.219239	0.04130974	-5.380324	-5.3367014
TE0005841	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005842	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005844	-25.448923	5.375292	5.256924	7.1224756	-1.5282533	-2.9905891	1.9775007	-0.64179695	-6.0981483	-1.8913021
TE0005845	17.247772	7.367729	34.386047	17.378819	-3.5221953	-1.6837401	-6.3424034	-16.264418	5.1235313	7.8973217
TE0005846	8.652921	-8.436824	-11.759331	8.280673	-18.384987	7.3955917	3.0521102	8.412465	-3.1976397	-5.303713
TE0005847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005849	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005850	-17.75231	21.304071	-1.1873745	6.147963	7.756874	1.7531841	7.531197	6.44472	8.303919	-7.3518686
TE0005851	-26.838413	-15.77859	-16.970219	6.684432	-9.526776	-2.796076	0.47364786	-4.4296217	1.7802451	0.010062281
TE0005852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005855	-5.779847	-4.3620176	-9.9021015	14.573021	8.024878	-2.6366334	-11.328211	-5.1499953	-2.7611692	2.0777001
TE0005856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005861	-21.335686	-11.385987	9.7114105	8.5989895	-6.0169034	12.035633	4.726793	-0.97377646	-1.5738988	8.441547
TE0005862	-7.1483684	26.290997	-1.3021169	10.241433	-11.317667	-9.025355	0.52335805	9.602793	6.1105423	-1.9282284
TE0005863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005869	38.45452	-1.2813467	9.35704	3.8412266	-12.981011	-4.9355526	-1.3042806	-4.1418877	-5.803506	4.696095
TE0005870	-24.019493	6.862875	-11.259034	-2.183192	9.709174	6.542238	2.3482451	-3.9931202	-3.9868586	-6.18616
TE0005871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005873	-4.6287813	-17.045742	-10.592351	-10.2236	5.320602	-0.7633809	-1.6060466	-4.5638795	-0.91250885	-0.93428344
TE0005874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005877	-28.863012	8.465018	-11.268583	4.0341935	4.747423	-4.1880884	6.732038	-6.496737	8.798852	-5.3791056
TE0005878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005880	-5.8876805	13.286972	3.760986	5.959646	-17.935564	-1.2401836	-6.3932457	-5.468316	-0.957204	2.6258101
TE0005881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005885	-2.5972047	-3.1515675	24.712221	-12.5308485	3.288427	15.683551	13.64602	-1.4874977	-0.59976614	-3.597779
TE0005886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005893	-2.9539282	-19.683582	-7.816994	14.895908	-12.898597	-7.422546	0.46653616	1.1025435	0.01127159	1.245216
TE0005894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005897	13.629811	-4.592164	8.438641	-3.9276013	4.4184666	-4.2493496	12.078466	2.5342002	1.2201984	-0.5237196
TE0005898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005900	-23.224121	-7.8807015	1.6765813	9.016112	3.192214	1.4439803	-4.637874	-11.373672	6.4604354	1.0952297
TE0005901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005904	-5.009433	-0.7558106	-6.461985	17.386992	-3.3933165	6.097793	6.7755575	-12.194204	-8.2782345	-2.28051
TE0005905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005910	-4.4991846	-6.3632402	0.9688192	8.232736	22.207693	13.412517	0.71575457	2.8155975	-11.685342	-7.6744795
TE0005911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005917	3.0666378	4.721562	-5.271984	1.2492521	6.04132	2.1288078	-5.5170035	-6.7291245	-4.5197654	-0.8264569
TE0005918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005920	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005922	-35.58095	4.168871	8.579111	0.2598284	-14.018317	-0.7411441	4.522992	-7.0489416	1.3392812	6.945274
TE0005923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005924	-16.218971	-8.423564	13.496805	2.7392921	10.097767	-1.3330988	5.425274	-3.3995557	3.5078082	-2.1222231
TE0005925	36.81654	-14.824271	-0.9079141	-20.697702	1.7694436	-3.5889592	-2.9865658	-1.1141794	7.0641937	-1.5689785
TE0005926	-7.2530828	-3.6383667	-0.005852561	20.586098	16.547981	-2.28897	-6.6900163	-1.8097358	-0.68297106	1.516691
TE0005927	-15.725512	-12.2448435	1.9376752	-15.192368	1.9279218	-0.4587576	4.4273515	1.1615146	5.338583	0.32367685
TE0005928	-1.9952084	-14.972333	0.009369276	-2.338678	10.015045	-7.1404953	-5.975416	-1.0370857	1.4412947	-6.705539
TE0005929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005930	58.33085	13.587525	3.0024898	-25.885944	2.6621618	-3.631499	5.2279544	2.682867	-9.46513	-1.4993671
TE0005931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005933	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005936	-14.927797	-18.853836	10.553359	2.6279829	4.257455	-3.1663408	0.89813364	4.9483232	2.0819201	-5.5519595
TE0005937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005939	-9.053406	-6.358828	17.583445	0.62843925	-5.946793	-8.320611	7.7643986	0.62412	0.81656885	-1.9615712
TE0005940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005942	3.384829	3.2320282	5.605181	6.240661	5.417652	-12.117362	-5.0101957	3.0676029	-8.659967	1.8018862
TE0005943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005947	0.8138933	-12.126844	16.878527	-6.685175	-1.9400734	19.707426	-3.5203855	-4.112965	-11.925908	-0.29508728
TE0005948	-23.60952	6.1376324	-0.2860309	-3.4862382	9.890111	-5.835672	7.7768307	3.3277016	-3.209878	-4.0002713
TE0005949	-2.8012698	-16.043528	10.71138	21.6793	10.689577	6.427746	-5.842307	0.20451504	8.271537	3.1959405
TE0005950	17.505339	-23.150038	16.409002	20.794983	2.3483903	-1.0811255	2.2662997	6.9739814	14.208123	-3.180671
TE0005951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005958	13.2520485	-10.475312	-9.176043	-7.930189	1.8405621	-9.375601	-4.137895	-0.5330854	-1.3929275	-1.8536613
TE0005959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005961	-17.601006	16.167732	8.099579	12.710458	-4.4471045	10.366206	14.494612	-1.583719	-7.566189	-5.041642
TE0005962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005963	-27.621387	-13.855299	0.28522053	-0.16367064	6.9628124	14.219807	1.9442596	8.96661	4.127744	-3.8040857
TE0005964	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005965	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005967	-1.589666	6.931139	-9.467519	-6.9648633	1.3005525	12.9968	-12.756757	1.2069489	-6.1947646	5.4294252
TE0005968	4.285778	-7.4137583	19.463715	0.9435511	2.6629503	-9.92062	4.0452886	-15.821257	0.24321015	1.9196634
TE0005969	3.0927405	-10.909942	-0.4728994	7.7471075	-13.145423	-14.8049755	-0.24018747	1.2603906	-0.3322865	-2.778116
TE0005970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005977	-11.242057	-21.79398	20.708246	-1.7239282	0.30409276	14.039139	4.671255	8.389769	3.1562097	-9.841497
TE0005978	31.445765	-9.360826	40.764244	-5.005563	-17.620426	5.0090685	13.972717	-0.2955571	-3.5209467	-4.783401
TE0005979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005983	-6.436406	-5.9511814	14.975597	-0.19501819	-9.559344	-12.916777	1.8346802	-1.1964319	-0.6479937	3.9521766
TE0005984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005986	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005988	-10.703788	-13.453882	5.692642	5.39606	7.117759	16.521576	-3.6731184	8.723657	-7.928365	4.570303
TE0005989	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0005990	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000009	8.074183	-0.629277	5.4043922	-6.5090675	8.636388	2.4227765	8.5258045	-3.8692935	-10.194945	8.9471655
TE0000010	1.5530474	0.64820796	5.852592	1.6754872	1.4917659	-16.874828	15.549776	-14.168815	7.3279686	2.4575806
TE0000011	24.668472	15.248965	-4.0115786	-11.539672	3.9318492	8.083299	-2.0441582	-10.340203	-16.379683	-4.833854
TE0000012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000013	1.9857585	22.8675	-9.654283	-9.942966	-0.2783848	-7.0867105	1.5319743	1.0014144	8.097486	-7.58081
TE0000014	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000015	-25.54712	-2.791428	-5.7557664	-1.0999668	-8.575595	7.7128773	2.5351295	-3.080318	-9.168356	-5.0749125
TE0000016	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000018	6.591196	-8.625222	14.904651	-20.907608	-2.776035	-6.9772496	-13.919866	-10.191538	3.6177802	3.7376447
TE0000019	17.263481	13.243323	17.165577	5.15027	21.164864	1.8364339	-1.2909456	-2.5882804	-10.971181	3.9587429
TE0000020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000023	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000024	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000027	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000030	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000031	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000032	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000034	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000035	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000036	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000037	24.345026	-13.365502	-13.584846	19.000345	14.062037	-11.333481	-13.422577	0.10368904	1.6814501	0.8182922
TE0000038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000040	18.979885	3.809233	-4.588193	-9.197302	11.59716	-8.760075	3.36764	4.2796073	4.73203	3.587175
TE0000041	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000042	41.897976	27.327597	-6.05151	24.347101	5.1447573	-15.795581	10.620271	12.068958	0.3104076	7.0368547
TE0000043	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000044	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000047	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000048	31.040152	-20.048416	22.853931	-6.3824086	-20.874205	13.610223	-0.23465665	21.889591	4.894351	5.9134164
TE0000049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000050	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000051	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000053	46.434547	-11.303674	-28.574755	-0.23592462	-0.9051582	-14.233582	-2.9674306	3.626298	-4.804124	0.32827902
TE0000054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000055	21.183718	-13.577013	-6.467774	16.330574	1.9390683	-14.276043	-2.683424	8.25075	-4.195158	-4.1621733
TE0000056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000060	8.372805	9.432228	10.807032	-11.378869	-0.86658883	-3.2156372	6.2428117	-1.3081051	-11.317439	5.6511793
TE0000061	-15.227292	18.30216	4.4839005	-4.1086903	-5.882026	-15.868833	-12.095374	5.445141	-4.455587	-5.0699697
TE0000062	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000063	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000064	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000065	-2.6528516	-6.851041	-18.914364	-8.230591	-0.6690082	6.343386	1.5299641	6.088597	-12.654225	-1.0664126
TE0000066	-25.434381	4.0583	-14.585008	0.55605537	4.8838167	4.06853	-4.8107204	-6.570494	-3.7958088	7.18104
TE0000067	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000068	3.06052	-7.1616745	-3.9382768	-0.06434705	1.898035	8.400363	3.4109323	0.15024914	0.20044416	-8.4278965
TE0000069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000071	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000072	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000078	47.194473	5.1658154	4.6250334	-2.6133738	2.4455318	16.360186	5.0200157	25.396097	7.8454876	-5.51866
TE0000079	-9.418209	2.319823	-6.7754197	9.815136	6.705297	-10.844203	5.592264	-4.237066	-8.993391	-4.629468
TE0000080	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000082	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000083	5.084271	33.48195	4.9760213	11.909884	-6.170862	9.627012	-5.356758	-2.293085	9.100954	1.7020818
TE0000084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000085	-9.142081	20.546755	2.611693	-1.7237102	-3.4265513	2.6046317	11.545353	8.4190645	5.764308	-0.6041044
TE0000086	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000087	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000088	-25.38627	-8.404083	4.280476	-2.5580473	-1.2465565	12.992648	7.624531	-6.3490124	10.782389	3.9121528
TE0000089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000090	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000091	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000092	-45.31197	4.3020563	3.4681053	5.479452	7.280933	4.1497607	-0.8317669	0.5123491	2.3019059	-0.32611543
TE0000093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000097	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000099	2.4027526	-9.512821	10.871778	6.6932726	12.614175	-3.2345023	-10.557429	-3.0025182	-9.593035	11.116532
TE0000100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000102	0.013474152	35.013756	-17.745968	13.139973	-2.3801014	-0.025292657	-7.328941	17.033133	5.8113956	-1.173472
TE0000103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000105	-29.559612	-10.706342	-3.8970134	-14.625039	10.299282	2.4420123	-0.32679424	-2.8584447	2.5919895	14.890182
TE0000106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000112	9.226314	13.517978	28.696724	-2.9251533	-9.874685	9.999262	7.802757	-14.442529	0.8750665	3.7237747
TE0000113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000114	44.719074	-5.4778976	-14.293372	-16.457144	25.352545	6.9432516	-20.302704	-0.65498	-10.698291	12.049206
TE0000115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000118	10.304844	-4.238361	15.381573	-5.177227	-4.005096	-19.103245	-6.4827332	-11.443599	5.3772573	6.2614346
TE0000119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000120	-21.805214	4.6195493	-18.00243	-1.4391185	-15.560963	-2.0371134	0.056922454	-4.0912557	-3.4579308	-0.88119614
TE0000121	10.091618	-16.94757	21.277042	17.498003	-10.661008	-5.44348	-10.891384	-2.1590962	-5.6983967	3.4658148
TE0000122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000123	68.27166	-4.3859234	-17.916561	17.358294	26.50129	-1.9514533	-23.174183	-24.187172	15.373791	12.315443
TE0000124	24.601854	3.2360463	2.011905	-3.179978	-10.123914	1.2636975	16.956318	18.870893	-18.3223	3.5763943
TE0000125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000126	-1.0305417	19.038134	-1.6379465	-14.055362	-4.259654	0.7446838	9.158896	12.004024	-7.931867	-4.891334
TE0000127	-47.714775	-4.43772	9.6489525	-1.5377066	2.0935414	7.144755	2.512788	1.3084147	-2.487412	1.2548059
TE0000128	10.860445	13.074427	-22.286215	-16.138641	-4.5607495	-7.129139	12.631939	5.003803	0.79081297	0.043137174
TE0000129	6.911585	-18.342875	-7.072679	-0.16950168	-6.023187	-11.127306	5.399356	-2.6390746	-4.3008633	-3.046507
TE0000130	43.995113	10.6026535	19.807272	-35.54482	4.3375607	7.29099	-1.3511801	-1.9683152	1.5131272	-10.479682
TE0000131	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000132	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000134	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000135	-17.645918	-5.006929	-4.486877	-2.1389499	18.084566	-7.421638	-0.009308185	-2.6232455	-6.2352195	7.0465865
TE0000136	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000137	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000138	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000139	-0.79545605	-7.262468	15.405911	5.731025	1.0643028	-2.4670942	-10.481627	3.8983452	-5.669512	-4.386087
TE0000140	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000141	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000144	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TE0000151	-1.5453116	19.210289	5.465966	9.279922	-5.0231943	9.284405	5.472492	-3.307099	4.4510417	2.0291693
TE0000152	22.963402	16.260704	-11.885393	-12.229709	18.103882	-8.873121	1.3631728	0.23099715	2.6092746	-6.254397
