SID	tg_cnnPC1	tg_cnnPC2	tg_cnnPC3	tg_cnnPC4	tg_cnnPC5	tg_cnnPC6	tg_cnnPC7	tg_cnnPC8	tg_cnnPC9	tg_cnnPC10
TE0003424	27.555569	-33.05102	8.837269	-19.061262	-14.972872	-6.3605914	-11.050413	-28.912346	5.426167	-24.699226
TE0003425	-34.916462	-39.864895	-20.306013	28.90706	-24.469923	-16.039558	-16.122635	-6.642392	-1.5080901	-5.7966714
TE0003426	-27.80842	-2.6299567	4.4870796	-15.785921	10.474666	-23.722937	-25.500961	0.78247035	23.253805	4.733212
TE0003427	-0.88795865	-36.24935	17.396639	-31.809673	-11.784409	-13.704937	12.5539055	-18.717365	1.1520491	1.5968747
TE0003428	-49.02584	-7.777483	24.57385	-4.103991	5.9541454	1.885443	7.376284	-2.7463262	-19.739132	-12.452328
TE0003429	61.137383	25.47829	-11.275884	27.831772	-37.651768	-35.24004	-19.570559	-11.331138	5.2918377	10.00918
TE0003430	1.1023062	5.8760815	-33.560413	-31.631691	27.547842	4.2010617	-19.185131	-29.308596	10.582683	-5.943015
TE0003431	31.586926	36.536728	-15.114844	-5.4987807	-13.043533	25.7922	-6.3605967	-41.358353	1.3672782	-4.176419
TE0003432	37.535442	5.321398	37.904854	13.77	11.176818	-3.6710846	25.333012	-6.4015617	9.94541	-22.6291
TE0003433	64.74193	8.453666	39.152683	-7.5833817	-21.083681	-26.48454	-25.50231	5.563257	0.5835352	11.817585
TE0003434	-45.76383	-36.97682	51.4863	-9.173073	-2.2630038	-5.797912	9.058747	-1.9536515	2.0753338	-2.90096
TE0003435	-44.889297	28.254318	37.31575	5.561575	-5.1613264	-7.5693774	9.511424	-8.429577	-2.0837762	12.317001
TE0003436	-14.458379	34.985935	5.380794	-7.140577	3.870086	-12.287939	-7.517994	-5.5185695	-5.5756884	-10.149519
TE0003437	-24.579796	74.04673	57.909008	52.049553	-9.57479	11.673433	42.870373	-1.7299788	3.7576501	-5.208534
TE0003438	-49.263454	-46.510944	22.973835	36.33048	2.3055506	-27.376049	-10.557397	0.67100346	-6.4675274	-9.329452
TE0003439	43.99494	17.06468	-6.084004	2.0180473	-28.918926	0.86715424	14.755577	19.650822	2.8614106	-6.10544
TE0003440	72.31544	-1.0697447	-13.355908	1.0946357	-12.9365425	-14.140537	27.59442	19.151735	2.1219108	40.438427
TE0003441	12.425259	92.59209	32.40763	60.58631	-39.661736	-3.0501916	31.786545	4.4721737	25.934484	-1.8865029
TE0003442	-29.530993	55.85668	-34.26417	68.297585	-0.65354943	4.2499723	12.416877	27.642973	0.12344845	-13.454131
TE0003443	-54.17243	-39.102478	-15.058955	25.24742	-6.3388815	13.144196	-6.1126585	1.8588486	-1.4522933	-3.5618508
TE0003444	1.3497235	43.65388	10.17069	-16.613564	2.637589	-20.172861	-2.7129896	-0.13086258	15.996981	-14.571386
TE0003445	-23.785143	11.218023	-13.113962	13.925727	-24.289637	-27.06297	-11.5736265	14.578241	-25.6987	-12.181946
TE0003446	-22.53848	1.4277244	8.04947	-23.724417	13.096419	-14.411688	9.994438	-13.789401	10.668118	19.144989
TE0003447	-49.357136	-17.377645	35.328396	-16.705002	15.375991	-1.299126	3.0130491	8.594806	-9.895721	3.0370548
TE0003448	-45.359932	-50.317875	-12.154682	15.992153	-1.7602226	-2.4893794	8.694516	2.0675817	-25.66556	-16.203476
TE0003449	-21.401674	27.281567	-17.513466	-2.5607378	20.909813	-17.74898	16.144804	-8.234295	0.74382854	21.49721
TE0003450	-2.2670062	44.788235	-54.65649	36.21177	-15.094708	-3.4437609	5.5192194	0.9156922	-3.5210903	-22.078506
TE0003451	49.96586	-14.802741	-6.892576	14.60681	-59.70158	-7.477729	-7.9280753	-1.9139218	7.1148443	2.5948324
TE0003452	-64.25145	27.46116	22.37957	29.827425	-23.465134	33.02471	11.292831	10.321636	-11.530775	-20.23294
TE0003453	68.91319	-37.824272	22.905516	32.833755	2.8677146	-15.832395	-6.1098886	-9.490379	8.998735	-9.510776
TE0003454	-6.5146713	15.353655	-2.8256323	8.52548	-71.30988	9.8656845	-5.2981386	-10.4755335	-11.408096	21.252882
TE0003455	-36.28434	48.656303	-15.1103735	51.612587	-6.225295	17.691887	22.032553	-18.08741	21.315872	-3.3468843
TE0003456	14.013983	3.409523	-19.912064	27.28982	-3.6805868	-23.829594	30.338726	16.947102	-14.53537	51.031803
TE0003457	8.469071	34.35916	23.907269	11.956479	-20.190302	0.21722806	6.828382	5.6925683	-15.578072	3.5437634
TE0003458	7.7848997	-17.87155	29.855234	18.160555	7.3676057	-28.419245	26.662506	-16.108913	-1.1435962	14.274201
TE0003459	20.457403	59.53316	0.6837638	-31.807379	-16.471785	-26.722416	11.477001	-6.757149	-1.3247824	-13.374341
TE0003460	34.68551	-6.88786	49.99345	5.563915	-53.763336	-7.185042	-9.442037	-24.79033	-5.399482	6.011513
TE0003461	-16.998373	-21.196363	60.95153	-3.3976197	-28.770214	6.255898	-21.534338	2.7633934	-5.426784	20.154526
TE0003462	-36.464336	12.313532	8.213173	10.04892	-12.668723	14.975242	-8.770285	0.5390944	-9.105607	-23.302818
TE0003463	40.624763	13.555003	16.410032	31.011219	-33.064835	2.9853046	1.2728907	-21.788559	13.170781	-5.2104564
TE0003464	-7.320621	52.87997	42.40389	-25.777054	-25.53704	10.034985	11.720237	-1.3298491	-22.884123	17.673845
TE0003465	-14.590792	4.834918	47.394196	-19.844755	-10.686709	-1.0621876	-10.5565405	9.894152	0.9918018	2.3465993
TE0003466	-57.46521	-15.695734	30.866835	36.89946	-2.162724	-0.7955559	15.966156	3.000053	4.675809	-7.3777194
TE0003467	-10.422237	25.549976	-4.9973063	-23.866287	-25.982378	4.6695533	-8.301995	-21.525698	-11.673573	7.127356
TE0003468	-50.68301	-21.191772	19.732815	21.742037	23.668415	-37.37609	-8.748609	-9.469278	1.7060771	1.9604691
TE0003469	35.940784	-4.509292	50.555595	2.4900095	-14.943139	0.9526272	10.021226	24.057379	27.375134	-5.588285
TE0003470	-32.849228	37.372627	-1.1824241	13.018204	-12.130424	1.8386803	13.6531	3.3106232	-0.97777855	4.026991
TE0003471	-12.47105	-7.374541	-50.792397	-13.911632	-13.539894	-21.141056	-1.9727542	-28.970455	-3.4862523	28.397692
TE0003472	10.822462	1.5739166	6.5818524	-26.962328	8.421395	-40.6677	18.878036	-18.222828	0.83692044	-8.240591
TE0003473	-26.038334	-24.668806	-6.8659134	-8.604077	6.0804834	-21.056215	-5.5705657	-1.193805	-2.829492	-3.3212554
TE0003474	-46.72894	6.4231453	29.512177	30.603746	20.871511	-40.116573	-3.186087	-7.0467324	2.7687926	7.393997
TE0003475	-31.844526	-13.514722	19.387459	6.7322245	-7.776484	8.082095	-7.024118	18.896791	41.25492	-23.843449
TE0003476	-2.4755013	5.060129	18.065466	-17.67564	-42.66051	-8.933195	17.558569	0.56421655	5.977038	18.613361
TE0003477	-28.786905	11.473942	10.708083	10.317689	79.74135	20.222197	14.224063	-4.3874907	-5.009816	44.913906
TE0003478	-3.3976934	49.32356	-34.29513	-21.367935	-7.81752	33.791172	-22.147245	-22.84241	-4.1041694	-4.816673
TE0003479	-0.063742004	-10.93037	-23.614286	-44.785473	4.0844893	-4.6505914	-5.992157	9.350785	-2.654302	11.248636
TE0003480	-21.078497	36.48961	-13.51943	-10.844068	-3.5560162	11.53644	-20.898676	21.765156	-16.543463	-20.912443
TE0003481	-23.008596	-41.3533	16.791025	-14.886505	-8.053274	10.796011	-3.2272046	-6.575272	20.760035	-3.99639
TE0003482	-19.82567	11.132014	12.12931	-30.602764	1.680382	-1.9749547	-7.672835	3.3081594	-23.473461	-11.595653
TE0000004	-40.671154	-7.1045427	14.75569	-10.438675	-8.746709	-16.527992	-4.4151998	24.993608	10.227527	-6.8155746
TE0003483	-20.41057	-7.822398	-49.505844	-13.241654	-16.737942	-4.5214343	-13.203853	9.009598	-12.198492	-5.054481
TE0003484	-38.199142	-34.467495	-43.463066	-7.404636	6.1508856	0.2145182	-17.40964	15.458261	-12.94749	-2.6528225
TE0003485	7.4559464	5.7500906	10.253844	-4.3248496	-31.72213	20.796593	-11.83629	-5.5953217	-6.1634765	-4.9820805
TE0003486	22.60508	52.265244	-5.1349926	-35.741	11.526808	-36.829807	-11.929574	-10.36694	6.092385	-2.972331
TE0003487	-11.623065	5.939364	-14.393536	-14.639575	2.8725038	6.190962	17.492014	-23.203096	2.210383	-21.225555
TE0003488	29.835947	-9.725126	18.102127	-6.55201	-63.16637	-11.802532	16.974415	0.748277	14.459414	-11.433061
TE0003489	40.40625	0.007200996	22.807117	-17.329607	-48.868706	6.418212	-19.976465	-9.729454	-1.0468713	-11.786614
TE0003490	-35.512604	-5.4432173	27.778605	2.2176006	6.0200577	18.038542	-17.720573	11.046726	-24.343893	7.2434535
TE0003491	-27.003603	26.633425	4.0129566	-17.109522	35.61446	-22.358236	-10.060782	4.167379	10.667733	10.480482
TE0003492	-15.746808	7.358813	-22.474575	34.93029	11.193492	-15.917733	-16.881498	-0.23820537	-17.60831	5.1710835
TE0003493	-33.51796	-33.400047	38.26243	-14.116963	-6.831646	0.061988402	-6.004083	1.9526818	29.65042	-13.728018
TE0003494	-11.203274	-7.0725784	-20.752392	-16.2384	0.7015048	-36.493004	-15.87385	3.4691365	9.541073	9.931434
TE0003495	-55.28684	44.59376	12.167163	0.83385223	-11.674446	-4.9533973	-2.4958668	-10.20385	-12.120463	-0.22417049
TE0003496	16.516724	-9.495627	17.401333	-23.835184	15.112351	-15.373231	35.327183	-17.22748	-9.320953	-7.0406322
TE0003497	-22.288261	20.926298	53.320007	-10.365466	3.8738513	5.057734	-25.207304	7.608534	14.672221	9.315568
TE0003498	14.079808	31.119997	-25.053255	-20.790432	-3.4434607	1.0703514	46.772804	11.97048	-15.691986	-1.4904804
TE0003499	-4.0357285	40.031147	-42.991154	-2.8965867	-40.094494	16.884197	-3.851137	10.501779	-2.9270892	5.7108555
TE0003500	-27.065073	-39.271015	65.80242	-8.719179	-0.7834173	8.037216	-7.7739987	-6.968592	21.217886	12.905971
TE0003501	-26.540434	59.14545	-11.192792	0.47458383	-11.108813	23.596706	-4.2147636	-30.247534	-9.304579	-10.681105
TE0003502	8.138458	11.477072	-13.696625	22.597713	5.852613	12.444964	19.4659	-36.5198	10.671445	19.526533
TE0003503	23.653751	-5.418159	30.959702	27.750603	-21.275433	-2.199115	2.3227596	2.5703437	9.909539	-1.0182195
TE0003504	-63.730827	6.170811	-28.460415	23.533144	16.327522	3.2385073	22.529438	19.87189	-11.849833	-21.72696
TE0003505	-4.26636	86.72949	72.182076	7.2189336	-29.770353	-14.173019	15.980583	32.150707	-10.024108	17.825115
TE0003506	-17.703733	42.85987	11.491965	23.055836	19.158197	-9.482061	-6.6690297	4.201439	-12.746867	-29.507456
TE0003507	4.9580398	24.091364	33.82657	-6.7887697	-39.95083	31.642023	1.201492	10.370001	-1.6936754	-2.7796822
TE0003508	17.590338	-8.706513	-12.749878	-1.8716598	15.6807165	15.181874	21.265842	-26.926863	8.72637	-12.378448
TE0003509	-33.720055	-21.90575	9.825955	28.080723	-14.206248	-9.584292	6.077637	1.5820668	36.88058	23.45456
TE0003510	41.36411	32.858707	28.416739	-5.9803576	7.5960455	17.847101	4.343648	-0.18264757	-19.98631	6.19668
TE0003511	-31.368084	-18.214417	17.579124	-6.165355	39.621815	-2.881616	-13.731555	5.4235206	39.791183	19.55795
TE0003512	10.294667	36.452427	-22.91824	32.84096	35.594254	-10.853747	-8.197601	9.293022	5.8162184	3.025421
TE0003513	-4.6913414	-42.501167	-56.280426	-4.754052	-0.62262213	2.2312052	1.6246805	6.2866898	-5.0289598	11.059524
TE0003514	9.7609415	-4.927824	-18.022913	-31.029585	40.25233	31.023256	-14.795064	-21.98098	5.669781	-1.2223151
TE0003515	9.543301	8.996788	5.180724	-16.100029	22.585836	-6.492404	20.397337	-3.1015382	2.7669873	-30.261099
TE0003516	-63.20852	11.759764	17.157335	41.758293	14.475511	-1.5306914	-2.0546956	-18.88864	6.8527813	22.747179
TE0003517	-74.960785	18.019901	38.499985	38.68823	32.883087	29.269606	13.379304	-9.953434	-1.2351646	9.001569
TE0003518	18.546665	39.281796	16.367287	21.134283	-21.539408	2.5791485	21.131088	-4.3656917	14.025583	-3.0813532
TE0003519	-34.81793	-34.79481	-38.563126	16.54977	-21.977005	-2.3085587	-12.2345085	3.4197397	2.0250194	8.595941
TE0003520	1.6326057	85.60882	20.850676	1.0942446	7.080178	10.522399	-19.424496	-6.5043964	9.2337675	1.6439735
TE0003521	-3.6090684	35.733986	4.6720715	22.577963	6.968089	-1.1847059	0.47459775	23.011612	0.98412764	3.9208012
TE0003522	-0.98314667	44.03012	-3.8707798	11.612346	-21.878307	18.947523	-18.197779	-25.25528	13.101182	31.46372
TE0003523	-47.98682	-23.38872	6.1837845	23.72855	-24.418465	11.326972	16.079	5.4659595	19.425663	-7.735509
TE0003524	-21.915077	45.802532	-10.409263	42.295094	12.651894	4.3196836	21.51755	3.7180827	-12.425222	-13.445562
TE0003525	56.615513	4.309623	17.911854	33.79743	-14.779773	-8.729554	-22.54393	-24.827688	5.1897197	-4.2540913
TE0003526	-21.741854	-27.684063	4.8293815	-24.27438	44.995514	19.501904	-3.1774287	-40.061584	13.229975	3.726082
TE0003527	70.11841	2.5267367	-6.2631207	37.47441	-6.933682	-15.28039	-34.770996	-0.6147372	4.5605326	-9.0910015
TE0003528	44.70698	68.222046	21.91106	29.82465	2.8332775	-1.0750006	4.6517954	-2.1800697	-1.4516255	-21.598907
TE0003529	45.68604	-21.861786	-22.936913	28.239689	3.19426	-15.458901	1.7009784	7.5628085	-0.59207773	3.565618
TE0003530	3.2193835	10.897522	38.254032	4.840861	-14.11215	8.584202	1.5259092	0.6569079	3.7467031	-5.574906
TE0003531	-10.443435	35.809547	43.612713	20.233345	-3.3975484	-15.720162	-7.837305	-9.610001	-20.425943	21.996109
TE0003532	49.266033	-24.03969	-21.5849	-22.057312	-9.064644	22.158474	21.281185	28.699148	6.3343406	20.262125
TE0003533	22.20135	11.177639	36.80986	-24.16905	-22.732998	-3.1518328	25.144844	4.9699574	30.705297	2.2837892
TE0003534	-4.1626477	8.395116	35.679897	30.80493	13.735174	14.610445	7.689138	-1.6556363	13.5763855	-4.1014605
TE0003535	20.951511	5.192384	-48.169918	8.359177	-29.25562	9.849015	-2.68798	-4.949383	8.707443	13.1143675
TE0003536	-63.427223	15.765896	0.7569048	19.889088	4.716541	10.979164	29.050909	4.3381643	-4.270008	1.3717427
TE0003537	31.23593	28.957605	-0.648175	1.5750233	-38.739746	16.14529	-7.4760523	-6.803583	-21.136078	-3.5110447
TE0003538	-22.355373	27.894756	-11.087604	-30.500944	18.903492	-22.398502	-10.713685	37.292465	-5.4601626	-29.623459
TE0003539	10.900286	34.07573	-0.5153604	12.861604	-21.994524	7.366919	9.252628	-9.438952	-7.2920594	-8.817296
TE0003540	-5.8592725	6.4713006	1.9179943	-38.27222	19.705574	-19.837664	-1.7880994	31.591024	0.43721122	1.0183425
TE0003541	-8.856312	-28.336987	-25.594772	-21.60741	7.15139	44.998146	-49.307438	-11.674397	12.789522	6.794797
TE0003542	-22.452116	-46.87645	-18.074652	-21.535912	-38.994484	-2.5258863	-8.9108515	11.389325	0.024930235	2.5870063
TE0003543	-1.0863253	-7.6033096	38.310707	-9.889008	10.145398	11.7071495	2.7407656	-44.37675	-6.5366116	-12.215666
TE0003544	0.51698357	-41.55599	-0.7788645	-6.4455185	20.87531	-17.801254	14.145359	-8.580568	-10.663159	-7.2294817
TE0003545	-42.75273	-15.072077	-19.375809	3.393179	24.819761	-40.566563	-1.4011465	-2.0924692	-13.535378	11.57166
TE0003546	23.842194	55.350506	-6.5278964	-44.670914	-17.072954	-10.173197	20.603643	19.36217	-10.794503	-1.4956639
TE0003547	44.49617	-46.247566	28.748228	10.339148	-5.4604073	-9.081551	-22.707956	9.1550865	-2.2882879	-7.71289
TE0003548	-29.020887	79.986	-51.124714	5.132554	12.298734	43.948364	17.650032	-9.830247	-31.468252	3.6806524
TE0003549	37.40558	-11.686729	-18.29885	30.578833	9.707147	-1.0264491	-24.165052	-16.656925	-1.1157434	-39.785934
TE0003550	-24.055944	7.1588655	14.729965	12.799429	-36.62818	-1.6298436	19.534441	-7.081845	-1.4082668	-4.452291
TE0003551	-32.159866	32.371037	-22.69299	-16.448973	16.705688	-0.704747	-12.516135	21.553915	10.804943	-13.650105
TE0003552	-26.843285	-16.671583	64.61794	-16.28565	-11.6172	17.428268	6.4215384	9.983577	11.475828	26.872704
TE0003553	-47.49518	-49.805798	-62.370644	18.067362	0.35954997	12.851694	24.413364	5.9458256	-9.556647	12.875112
TE0003554	33.035126	-5.451957	-15.697643	3.188261	-8.138877	-14.537907	-17.41652	-18.015387	11.413578	-2.7477095
TE0003555	-45.975395	-7.682605	0.81620526	17.498503	5.802957	-21.127874	-12.305873	-26.097437	-13.034437	14.97153
TE0003556	7.3328934	78.18804	1.7558792	57.05438	14.24417	-17.209314	21.466614	-13.001513	-5.8641124	-14.685874
TE0003557	37.985798	-20.87965	14.416917	10.482322	-10.503455	-8.487676	-0.29626197	-37.044933	0.11865201	-0.6046549
TE0003558	-23.221262	-7.9045024	0.9975295	35.60273	-17.462133	14.279965	-24.005766	10.384646	-5.5500116	-7.0876083
TE0003559	-47.121937	-22.701818	51.215073	-29.97132	18.894875	-12.002432	-9.964207	-7.868785	-5.369	21.479607
TE0003560	48.189205	44.25923	7.0346527	-35.7343	24.570301	-12.23419	7.077739	-18.332867	-8.695155	8.449886
TE0003561	41.097343	59.53828	20.582188	50.362938	-38.597237	-5.4245806	-9.07355	-7.6671495	-17.245565	-1.4477181
TE0003562	-12.842554	-0.82374024	10.180131	-21.229548	-38.048584	-14.920447	5.8382945	-21.807444	-5.3749657	-11.497272
TE0003563	41.74432	54.85507	-4.981215	9.611865	-29.733978	-13.815207	2.4056783	-10.3106985	28.422525	-9.297273
TE0003564	-10.006066	12.519694	29.667318	-34.88526	-24.519978	-9.142264	-0.2765031	-23.352512	2.1743288	-1.3445107
TE0003565	-36.93238	-47.19074	-17.727499	-18.129065	11.836116	-2.8439014	16.662941	-9.21551	3.8483706	-0.64964974
TE0003566	-55.17467	-40.74721	17.218712	35.990623	11.099973	-22.43546	-4.370488	-8.961863	5.1570725	-6.226412
TE0003567	-27.728516	35.83467	24.504164	10.568686	-5.387551	-14.705932	12.402109	5.4738193	4.4287033	-22.945803
TE0003568	-22.307306	12.927429	-28.74363	29.74162	4.0071793	-9.944128	10.877992	-4.5413218	-16.589489	-5.987908
TE0000005	46.29218	-24.890348	0.24540639	17.643013	-20.649658	-10.96148	3.671342	-19.827972	10.736944	-6.0251565
TE0003569	29.620655	35.208504	29.816238	39.818604	-3.393403	-1.8044589	2.7571387	6.4846954	13.264516	-3.0539887
TE0003570	-28.195044	3.8926969	-46.81073	11.339656	-10.434249	24.662287	-43.653347	-9.444334	8.029687	7.3482213
TE0003571	-8.784553	50.856915	-4.361427	0.09080098	-9.5058	2.8529186	-30.633553	-21.243687	-12.896966	2.53454
TE0003572	2.4775689	16.965054	6.6485972	32.37413	-26.242523	-0.10583114	11.315686	-5.4601846	4.5456185	14.515201
TE0003573	-40.347885	62.47822	-13.422742	18.09316	24.334497	-6.5196767	-10.595299	-10.3020525	-4.1688166	33.593063
TE0003574	-21.90651	-4.1884847	16.02586	-0.07006891	31.87075	10.073066	-22.366018	4.538992	1.0243024	-6.383269
TE0003575	8.045209	81.74007	-27.969206	-3.6152241	3.9208841	-11.21145	10.735473	24.186045	13.867566	-1.347859
TE0003576	-24.053707	-17.067186	13.900155	5.6975784	-4.1708937	7.8903017	13.216267	-20.828094	19.697308	11.147109
TE0003577	5.3587794	30.319418	-1.5920726	-7.543105	-24.053377	-2.359848	-0.15976436	12.348698	25.480837	-29.207815
TE0003578	18.986816	-20.095772	6.6834145	-37.201046	19.766935	34.092346	-16.54929	28.026665	-11.743122	-25.680807
TE0003579	-19.179674	2.7321436	-7.5177407	18.905512	12.835121	0.63201153	18.649614	-12.761071	9.2120285	-3.9285696
TE0003580	-48.361027	25.490118	20.012335	-7.0529366	36.41877	-33.298443	-24.831882	0.6832616	3.9951444	23.204676
TE0003581	-36.595818	43.68787	-16.226393	28.188972	-21.883205	5.120961	34.22253	12.930624	7.907353	0.19219966
TE0003582	-21.741047	11.643179	-22.304417	9.399033	32.832447	-11.6973715	-9.776297	-10.267458	26.067932	36.485588
TE0003583	43.719337	33.58999	10.925983	-36.039837	31.577818	6.776391	21.93041	6.760789	0.7742232	-16.87851
TE0003584	-20.822056	-9.318986	26.09844	-14.434624	-18.72891	-27.06733	0.127681	-13.866328	-14.714341	-4.9338546
TE0003585	-41.620045	-42.146626	34.595383	-26.841347	5.3220816	32.086857	-33.80466	7.5192084	0.040351905	-0.69325596
TE0003586	-10.795585	32.19412	-26.943888	-21.522818	17.945568	-14.533825	-6.1170483	12.217833	20.573809	35.020405
TE0003587	20.04757	59.20294	-17.303865	-2.1965432	2.2992818	7.526988	-17.133669	-1.7390901	-10.662297	-5.940833
TE0003588	-29.43514	-17.948986	-34.444168	-21.552448	12.065896	-8.502475	22.158937	-9.79403	14.081961	14.015592
TE0003589	-8.053572	32.01121	56.364754	6.6262484	-10.834987	1.3649517	3.85786	14.2192135	-32.383057	-2.2066674
TE0003590	-19.36816	-25.1683	-12.264119	12.350558	-11.646044	-4.1401234	26.646849	-11.777443	-3.3870916	9.9968815
TE0003591	-37.592777	-10.39774	9.322508	11.736587	3.8810503	0.65159255	18.540281	5.728493	15.692352	6.656723
TE0003592	-48.829075	30.595139	-7.245255	9.752138	17.481028	-30.769526	-6.45514	-17.077684	0.61434615	-5.2977386
TE0003593	65.99068	-18.353495	-13.500079	34.55776	30.149214	-3.383691	10.205907	-11.205884	-13.132256	3.7160897
TE0003594	44.26868	0.27877823	-1.7217561	14.737571	-8.37651	14.755086	23.469309	-16.245552	-12.742593	-5.170512
TE0003595	19.918198	6.0895543	26.066673	-24.802555	19.910933	-10.685103	-30.74138	2.3923092	21.505428	9.325867
TE0003596	28.45746	54.826424	-2.2918127	-10.219041	17.108698	4.7052174	32.556892	19.52695	-17.070894	-19.121677
TE0003597	-28.037619	13.926909	-31.39982	12.785352	15.760037	-32.91579	28.574245	11.669754	1.2189254	15.242429
TE0003598	0.81136847	-16.237183	-29.775919	-32.250885	6.1280947	-8.989202	18.550364	-7.0831566	17.411362	-9.713006
TE0003599	-29.07948	-11.043881	14.625124	47.556988	-46.81256	21.419558	-6.5707617	0.01834841	8.313446	5.0328727
TE0003600	16.305029	-8.061615	3.4427698	-10.298309	25.53039	6.19131	-11.123904	-7.9427457	30.378948	16.792376
TE0003601	-25.197367	9.440379	20.458302	-18.170288	-25.355013	18.909359	-17.79342	-3.2809212	14.505797	9.681892
TE0003602	-39.15731	-54.994785	-57.279377	-42.50549	19.719149	5.0829415	14.01084	5.349465	-17.810001	9.563929
TE0003603	2.0873768	-2.3842208	66.68956	-31.042572	-1.4251112	-4.911222	-10.601648	-5.2784863	-10.618904	12.590974
TE0003604	-29.412262	-19.156933	37.971714	-2.7705913	-20.579514	-14.854974	-17.18027	-1.8316945	-5.6371574	12.124611
TE0003605	79.0438	4.4881296	-45.41444	20.338774	-45.70713	-20.39358	-22.0107	10.857495	-6.3834233	27.289349
TE0003606	41.86987	48.28701	6.4826713	20.278788	-33.05057	-2.097226	-10.981688	-8.633358	8.286887	-1.790096
TE0003607	28.28855	5.9773183	3.866438	4.396363	1.9924136	-17.858343	-1.5708125	-16.052677	10.229151	-27.209274
TE0003608	-11.501439	16.869026	28.35376	-14.505159	24.325975	-23.645819	-10.426859	-16.538834	-12.380607	-5.0896163
TE0003609	2.7590272	35.19784	29.520702	-17.63285	-20.73431	-7.6732445	29.585238	-13.751843	-10.933484	1.3625561
TE0003610	29.214788	-37.829	-45.696953	4.215567	-4.5371118	45.204857	23.525524	-17.438993	-13.942854	-12.124015
TE0003611	-8.907649	55.78375	20.641312	23.723473	36.30633	17.329884	-23.701977	-12.274728	-11.907787	-16.35022
TE0003612	-48.57588	-11.4288	24.762585	21.2123	-2.715184	-18.234783	-13.173439	8.553045	-4.8606567	1.4641671
TE0003613	37.60744	35.644768	8.60013	36.59501	-7.0062275	6.4170985	3.5829678	-10.146301	8.624057	-11.635757
TE0003614	67.494446	37.678093	-32.04891	29.314808	21.602564	-30.84012	4.282909	13.097855	-14.922925	31.009748
TE0003615	33.945187	33.401875	4.9613256	-24.00615	-7.4080715	0.6478574	-28.289272	-8.89384	-3.1779613	-7.516011
TE0003616	47.68518	16.096113	39.0787	0.49943277	-32.783634	-4.010811	12.707403	1.1719065	23.58806	0.18754499
TE0003617	39.61911	-11.492078	-33.176487	22.61541	2.2197957	-24.032286	-12.557775	-26.96885	-9.430922	14.194665
TE0003618	-33.59533	14.46726	24.966446	41.414627	-45.94534	-17.181908	-14.419278	15.334807	-18.241148	-34.821674
TE0003619	-32.558846	38.78507	35.862015	8.663664	0.07139638	-0.107226565	9.135407	21.575577	4.7545576	8.219629
TE0003620	55.830555	-53.37104	-12.0988455	10.752877	18.054846	-5.7519336	-12.959268	-11.994152	-21.186033	-3.0164998
TE0003621	27.704151	80.32515	13.709542	21.879501	-19.370008	-29.783295	25.547228	-0.14402026	-10.009301	-7.9941125
TE0003622	-21.39364	8.280491	10.8239975	-22.337473	-1.0933744	-17.342218	45.491745	-14.616833	-2.115668	6.509381
TE0003623	32.428066	-1.8014845	1.3152827	18.213076	-8.166038	10.040999	15.695602	-8.634417	-7.570218	-19.10764
TE0003624	33.18798	30.739912	-4.6345873	-8.61374	24.224646	2.9023046	52.78718	13.94823	9.373741	1.3209269
TE0003625	-18.433067	20.89593	-4.664882	-19.060455	-0.6053388	16.302074	-21.481546	-32.15485	20.127613	4.745294
TE0003626	49.99501	-32.215157	-15.800269	20.27915	-7.5490565	7.5055776	10.593989	-0.12723273	9.411336	-9.412261
TE0003627	-52.109085	18.4419	7.1104107	6.4392176	35.00364	13.0404	-1.7257696	-8.574236	-8.907177	-7.696661
TE0003628	6.2562227	49.78133	33.592182	-2.8704252	37.898495	-27.183264	-6.253053	5.057982	0.5457758	-2.7218924
TE0003629	-47.292393	-6.623757	-28.339163	-5.0389423	41.57249	19.20784	7.776457	-5.444696	-33.51022	-11.10227
TE0003630	-34.01864	-28.370136	3.3040245	-19.392563	-12.342447	-16.828405	-15.185782	2.9746757	5.3718443	21.029297
TE0003631	-38.61334	9.244848	-10.023081	-5.849844	22.795248	17.437183	29.45353	-25.245169	5.026707	15.159691
TE0003632	-31.249578	-6.3640366	-0.48103985	-17.193682	-9.804367	5.455272	8.8501005	-8.114369	25.81548	-2.1505725
TE0003633	-23.431551	-24.08774	-26.786837	9.535976	-40.250885	-17.017054	-7.1477094	0.065618336	-9.989478	12.543903
TE0003634	37.442104	6.1402125	6.047616	9.084857	-43.27603	24.271593	5.00667	16.679768	17.633554	2.240954
TE0003635	-18.641392	16.174538	6.3501596	-28.212095	-16.80947	4.5976844	14.553395	3.5755606	8.783568	16.877811
TE0003636	-44.72676	-12.093626	49.21036	-18.037563	11.032681	38.183952	9.775299	6.8735495	-5.4172387	1.3167986
TE0003637	6.880015	34.866962	7.977783	-58.526733	25.310768	11.112763	-16.735186	23.088661	-3.74171	25.07752
TE0000003	-27.026108	-27.258774	-13.60271	-3.1763325	1.6538365	-0.64917034	-18.78337	-17.259449	-14.993598	1.6890322
TE0003638	-49.92904	-14.754508	-38.908607	37.986465	-15.65633	28.14868	-22.110762	26.40563	15.524385	-3.0527306
TE0003639	45.894684	-49.365955	14.109756	-23.569637	-5.704288	-42.02891	8.075956	5.133507	31.41327	-1.7973357
